,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
7924,11-Jun-16,NO 15/9-F-14 H,266.805,100.08,238.556,88.61951,28.249,89.287,2.687,109.00,17641.00,"3,094"
7925,12-Jun-16,NO 15/9-F-14 H,274.113,99.976,239.93,58.29478,34.183,82.431,8.688,91.00,14732.00,"2,575"
7926,13-Jun-16,NO 15/9-F-14 H,267.821,100.062,238.664,71.53202,29.157,88.898,3.625,107.00,17396.00,"3,058"
7927,14-Jun-16,NO 15/9-F-14 H,269.681,100.038,238.861,45.04221,30.82,88.445,5.303,104.00,16824.00,"2,968"
7928,15-Jun-16,NO 15/9-F-14 H,269.713,100.05,238.835,45.02504,30.878,88.624,5.334,104.00,16746.00,"2,985"
7929,16-Jun-16,NO 15/9-F-14 H,269.709,100.051,238.834,45.03461,30.875,88.721,5.322,105.00,16836.00,"3,005"
7930,17-Jun-16,NO 15/9-F-14 H,269.734,100.073,238.839,44.93863,30.895,89.226,5.369,103.00,16457.00,"2,980"
7931,18-Jun-16,NO 15/9-F-14 H,269.683,100.081,238.859,44.99246,30.824,88.806,5.309,103.00,16551.00,"2,973"
7932,19-Jun-16,NO 15/9-F-14 H,269.651,100.091,238.873,45.02269,30.779,88.937,5.267,104.00,16525.00,"2,985"
7933,20-Jun-16,NO 15/9-F-14 H,269.604,99.808,238.878,44.90169,30.726,87.809,5.204,104.00,16525.00,"2,978"
7934,21-Jun-16,NO 15/9-F-14 H,269.607,100.111,238.878,44.92385,30.729,89.046,5.204,103.00,16508.00,"2,993"
7935,22-Jun-16,NO 15/9-F-14 H,269.584,100.121,238.959,44.94573,30.626,88.468,5.121,103.00,16511.00,"2,993"
7936,23-Jun-16,NO 15/9-F-14 H,269.555,100.13,238.942,44.92858,30.613,88.751,5.112,103.00,16566.00,"3,023"
7937,24-Jun-16,NO 15/9-F-14 H,269.568,100.14,238.845,44.79734,30.723,89.446,5.19,103.00,16500.00,"2,980"
7938,25-Jun-16,NO 15/9-F-14 H,269.519,100.15,238.846,44.81041,30.673,89.456,5.149,103.00,16435.00,"2,981"
7939,26-Jun-16,NO 15/9-F-14 H,269.485,100.159,238.839,44.85947,30.645,89.322,5.11,103.00,16502.00,"2,983"
7940,27-Jun-16,NO 15/9-F-14 H,269.762,100.167,238.904,45.10704,30.857,89.051,5.342,101.00,16274.00,"2,976"
7941,28-Jun-16,NO 15/9-F-14 H,269.877,100.173,238.908,45.12606,30.969,88.781,5.451,102.00,16444.00,"2,974"
7942,29-Jun-16,NO 15/9-F-14 H,269.828,100.185,238.94,45.20393,30.887,88.38,5.367,102.00,16459.00,"2,980"
7943,30-Jun-16,NO 15/9-F-14 H,269.827,100.195,238.893,45.15537,30.933,88.835,5.398,101.00,16397.00,"2,985"
7944,1-Jul-16,NO 15/9-F-14 H,269.893,100.203,238.912,45.16079,30.981,88.827,5.323,103.00,16370.00,"2,979"
7945,2-Jul-16,NO 15/9-F-14 H,269.794,100.217,238.868,45.17506,30.926,89.176,5.389,102.00,16366.00,"2,992"
7946,3-Jul-16,NO 15/9-F-14 H,269.789,100.226,238.826,45.10948,30.963,89.142,5.437,102.00,16270.00,"2,977"
7947,4-Jul-16,NO 15/9-F-14 H,269.78,100.235,238.819,45.08411,30.961,89.477,5.443,101.00,16263.00,"2,990"
7948,5-Jul-16,NO 15/9-F-14 H,269.766,100.246,238.797,45.07721,30.97,89.525,5.433,102.00,16284.00,"2,974"
7949,6-Jul-16,NO 15/9-F-14 H,269.599,100.257,238.794,45.85686,30.805,89.429,5.282,98.00,16217.00,"2,995"
7950,7-Jul-16,NO 15/9-F-14 H,266.199,100.314,238.436,93.42386,27.762,89.442,2.187,106.00,17428.00,"3,173"
7951,8-Jul-16,NO 15/9-F-14 H,266.038,100.328,238.475,100,27.563,89.31,1.998,106.00,17541.00,"3,188"
7952,9-Jul-16,NO 15/9-F-14 H,268.813,100.295,239.081,82.19069,29.732,87.864,4.114,102.00,16681.00,"2,326"
7953,10-Jul-16,NO 15/9-F-14 H,265.923,100.338,238.398,100,27.524,89.154,1.959,113.00,18753.00,"3,185"
7954,11-Jul-16,NO 15/9-F-14 H,267.769,100.321,238.639,91.16232,29.13,89.075,3.408,109.00,17979.00,"3,056"
7955,12-Jul-16,NO 15/9-F-14 H,266.002,100.346,238.274,100,27.729,89.504,1.938,114.00,18544.00,"3,149"
7956,13-Jul-16,NO 15/9-F-14 H,266.389,100.359,238.257,60.58989,28.132,89.355,2.537,68.00,10592.00,"1,907"
7957,14-Jul-16,NO 15/9-F-14 H,298.779,99.084,235.576,1.0756,63.204,22.688,17.125,0.00,0.00,0
7958,15-Jul-16,NO 15/9-F-14 H,297.702,98.753,235.989,1.13029,61.713,16.084,6.845,0.00,0.00,0
7959,16-Jul-16,NO 15/9-F-14 H,296.611,98.593,236.079,1.10526,60.531,15.753,10.133,0.00,0.00,0
7960,17-Jul-16,NO 15/9-F-14 H,297.699,98.49,236.551,1.22364,61.148,15.665,12.916,0.00,0.00,0
7961,18-Jul-16,NO 15/9-F-14 H,296.699,98.406,236.513,1.04132,60.186,16.208,13.671,0.00,0.00,0
7962,19-Jul-16,NO 15/9-F-14 H,297.369,98.347,239.206,0.91885,58.163,17.851,17.562,0.00,0.00,0
7963,20-Jul-16,NO 15/9-F-14 H,298.66,98.294,289.594,1.23409,9.066,22.678,2.903,0.00,0.00,0
7964,21-Jul-16,NO 15/9-F-14 H,299.728,98.247,299.702,1.24319,0.026,6.884,0.023,0.00,0.00,0
7965,22-Jul-16,NO 15/9-F-14 H,298.785,98.205,298.785,1.15789,0,0,0.04,0.00,0.00,0
7966,23-Jul-16,NO 15/9-F-14 H,296.918,98.169,296.918,1.15696,0,0,0.073,0.00,0.00,0
7967,24-Jul-16,NO 15/9-F-14 H,297.192,98.139,297.192,1.24417,0,0,0.101,0.00,0.00,0
7968,25-Jul-16,NO 15/9-F-14 H,298.458,98.112,298.458,1.14726,0,0,0.124,0.00,0.00,0
7969,26-Jul-16,NO 15/9-F-14 H,299.43,98.085,299.383,1.24098,0.047,0,0.112,0.00,0.00,0
7970,27-Jul-16,NO 15/9-F-14 H,298.614,98.06,298.544,1.2028,0.071,0,0.126,0.00,0.00,0
7971,28-Jul-16,NO 15/9-F-14 H,298.925,98.04,298.853,1.11962,0.073,0,0.154,0.00,0.00,0
7972,29-Jul-16,NO 15/9-F-14 H,299.549,98.018,298.95,1.28649,0.599,0,0.337,0.00,0.00,0
7973,30-Jul-16,NO 15/9-F-14 H,302.878,90.783,286.598,1.19928,16.28,0,15.997,0.00,0.00,0
7974,31-Jul-16,NO 15/9-F-14 H,334.656,78.804,262.52,1.18873,72.136,0,71.816,0.00,0.00,0
7975,1-Aug-16,NO 15/9-F-14 H,140.075,43.909,132.86,1.32107,7.215,0,6.856,0.00,0.00,0
7976,2-Aug-16,NO 15/9-F-14 H,0,0,10.883,1.2851,10.883,0,10.483,0.00,0.00,0
7977,3-Aug-16,NO 15/9-F-14 H,0,0,10.883,1.29148,10.883,0,10.427,0.00,0.00,0
7978,4-Aug-16,NO 15/9-F-14 H,0,0,10.881,1.11853,10.881,0,10.378,0.00,0.00,0
7979,5-Aug-16,NO 15/9-F-14 H,0,0,10.883,0.985,10.883,0,10.636,0.00,0.00,0
7980,6-Aug-16,NO 15/9-F-14 H,0,0,10.883,1.05583,10.883,0,10.795,0.00,0.00,0
7981,7-Aug-16,NO 15/9-F-14 H,0,0,10.883,1.22077,10.883,0,10.716,0.00,0.00,0
7982,8-Aug-16,NO 15/9-F-14 H,0,0,10.882,1.21104,10.882,0,10.674,0.00,0.00,0
7983,9-Aug-16,NO 15/9-F-14 H,0,0,10.882,1.31184,10.882,0,10.649,0.00,0.00,0
7984,10-Aug-16,NO 15/9-F-14 H,0,0,10.881,1.24907,10.881,0,10.598,0.00,0.00,0
7985,11-Aug-16,NO 15/9-F-14 H,0,0,10.878,1.30264,10.878,0,10.527,0.00,0.00,0
7986,12-Aug-16,NO 15/9-F-14 H,0,0,10.878,1.2235,10.878,0,10.456,0.00,0.00,0
7987,13-Aug-16,NO 15/9-F-14 H,0,0,10.875,1.20131,10.875,0,10.399,0.00,0.00,0
7988,14-Aug-16,NO 15/9-F-14 H,0,0,10.87,1.31111,10.87,0,10.35,0.00,0.00,0
7989,15-Aug-16,NO 15/9-F-14 H,0,0,10.88,1.1059,10.88,0,10.306,0.00,0.00,0
7990,16-Aug-16,NO 15/9-F-14 H,0,0,10.875,1.08194,10.875,0,10.24,0.00,0.00,0
7991,17-Aug-16,NO 15/9-F-14 H,0,0,10.883,1.13465,10.883,0,10.18,0.00,0.00,0
7992,18-Aug-16,NO 15/9-F-14 H,0,0,10.876,1.30251,10.876,0,10.117,0.00,0.00,0
7993,19-Aug-16,NO 15/9-F-14 H,0,0,10.88,1.11364,10.88,0,10.064,0.00,0.00,0
7994,20-Aug-16,NO 15/9-F-14 H,0,0,10.882,1.06615,10.882,0,10.021,0.00,0.00,0
7995,21-Aug-16,NO 15/9-F-14 H,0,0,10.88,1.06283,10.88,0,9.98,0.00,0.00,0
7996,22-Aug-16,NO 15/9-F-14 H,0,0,10.878,1.19835,10.878,0,9.938,0.00,0.00,0
7997,23-Aug-16,NO 15/9-F-14 H,0,0,10.88,1.28781,10.88,0,9.912,0.00,0.00,0
7998,24-Aug-16,NO 15/9-F-14 H,0,0,10.881,1.10788,10.881,0,9.865,0.00,0.00,0
7999,25-Aug-16,NO 15/9-F-14 H,0,0,10.878,1.13042,10.878,0,9.828,0.00,0.00,0
8000,26-Aug-16,NO 15/9-F-14 H,0,0,10.874,1.18149,10.874,0,9.695,0.00,0.00,0
8001,27-Aug-16,NO 15/9-F-14 H,0,0,10.874,1.21587,10.874,0,9.443,0.00,0.00,0
8002,28-Aug-16,NO 15/9-F-14 H,0,0,10.874,1.16608,10.874,0,9.394,0.00,0.00,0
8003,29-Aug-16,NO 15/9-F-14 H,0,0,10.882,1.11794,10.882,0,9.353,0.00,0.00,0
8004,30-Aug-16,NO 15/9-F-14 H,0,0,10.881,1.08418,10.881,0,9.317,0.00,0.00,0
8005,31-Aug-16,NO 15/9-F-14 H,0,0,10.88,1.19031,10.88,0,9.281,0.00,0.00,0
8006,1-Sep-16,NO 15/9-F-14 H,0,0,10.883,1.14013,10.883,0,9.197,0.00,0.00,0
8007,2-Sep-16,NO 15/9-F-14 H,0,0,10.883,1.06566,10.883,0,9.149,0.00,0.00,0
8008,3-Sep-16,NO 15/9-F-14 H,0,0,10.88,1.04259,10.88,0,9.114,0.00,0.00,0
8009,4-Sep-16,NO 15/9-F-14 H,0,0,10.881,1.28841,10.881,0,9.101,0.00,0.00,0
8010,5-Sep-16,NO 15/9-F-14 H,0,0,10.882,1.27121,10.882,0,9.081,0.00,0.00,0
8011,6-Sep-16,NO 15/9-F-14 H,0,0,10.881,1.22078,10.881,0,9.044,0.00,0.00,0
8012,7-Sep-16,NO 15/9-F-14 H,0,0,10.875,1.16212,10.875,0,9.017,0.00,0.00,0
8013,8-Sep-16,NO 15/9-F-14 H,0,0,10.876,1.07165,10.876,0,8.988,0.00,0.00,0
8014,9-Sep-16,NO 15/9-F-14 H,0,0,10.881,1.04806,10.881,0,8.976,0.00,0.00,0
8015,10-Sep-16,NO 15/9-F-14 H,0,0,10.878,1.11881,10.878,0,8.956,0.00,0.00,0
8016,11-Sep-16,NO 15/9-F-14 H,0,0,10.881,1.03097,10.881,0,8.955,0.00,0.00,0
8017,12-Sep-16,NO 15/9-F-14 H,0,0,10.877,0.98094,10.877,0,8.923,0.00,0.00,0
8018,13-Sep-16,NO 15/9-F-14 H,0,0,10.873,0.94937,10.873,0,8.894,0.00,0.00,0
8019,14-Sep-16,NO 15/9-F-14 H,0,0,10.877,1.11452,10.877,0,8.888,0.00,0.00,0
8020,15-Sep-16,NO 15/9-F-14 H,0,0,10.883,1.00047,10.883,0,8.856,0.00,0.00,0
8021,16-Sep-16,NO 15/9-F-14 H,0,0,10.879,1.16066,10.879,0,8.839,0.00,0.00,0
8022,17-Sep-16,NO 15/9-F-14 H,0,0,10.876,1.11322,10.876,0,8.828,0.00,0.00,0
8023,12-Jan-14,NO 15/9-F-15 D,303.747,98.701,283.535,1.18175,20.212,8.396,20.146,0.00,0.00,0
8024,13-Jan-14,NO 15/9-F-15 D,303.955,98.734,280.695,1.19706,23.26,6.328,23.189,0.00,0.00,0
8025,14-Jan-14,NO 15/9-F-15 D,303.377,98.792,282.03,1.12514,21.347,6.83,21.275,0.00,0.00,0
8026,15-Jan-14,NO 15/9-F-15 D,304.405,98.102,272.53,2.61021,31.875,7.687,27.094,0.00,0.00,0
8027,16-Jan-14,NO 15/9-F-15 D,241.771,104.899,185.9,8.66059,55.871,16.9,27.966,351.00,52395.00,0
8028,17-Jan-14,NO 15/9-F-15 D,213.852,106.293,162.214,9.47037,51.638,22.363,22.347,485.00,72059.00,0
8029,18-Jan-14,NO 15/9-F-15 D,206.615,106.375,157.926,9.68774,48.689,22.23,19.859,513.00,77601.00,0
8030,19-Jan-14,NO 15/9-F-15 D,203.075,106.392,156.51,9.73094,46.565,20.959,18.044,498.00,72928.00,0
8031,20-Jan-14,NO 15/9-F-15 D,203.981,106.317,157.11,9.40124,46.87,21.194,18.355,470.00,67199.00,0
8032,21-Jan-14,NO 15/9-F-15 D,201.568,106.335,155.713,9.58125,45.855,22.555,17.349,479.00,68123.00,0
8033,22-Jan-14,NO 15/9-F-15 D,199.666,106.343,154.668,9.5359,44.999,22.471,16.5,495.00,69287.00,0
8034,23-Jan-14,NO 15/9-F-15 D,200.192,106.297,155.057,9.4146,45.135,23.344,16.587,430.00,60810.00,0
8035,24-Jan-14,NO 15/9-F-15 D,200.638,106.268,155.433,9.40036,45.205,22.776,16.687,409.00,58875.00,0
8036,25-Jan-14,NO 15/9-F-15 D,200.993,106.248,155.746,9.35825,45.248,26.75,16.706,444.00,65515.00,0
8037,26-Jan-14,NO 15/9-F-15 D,200.489,106.257,155.467,9.37573,45.022,24.84,16.486,361.00,51614.00,0
8038,27-Jan-14,NO 15/9-F-15 D,200.176,106.261,155.336,9.40478,44.841,20.161,16.257,362.00,49963.00,0
8039,28-Jan-14,NO 15/9-F-15 D,201.553,106.213,156.316,9.34953,45.238,21.594,16.701,378.00,54600.00,0
8040,29-Jan-14,NO 15/9-F-15 D,200.496,106.268,155.991,4.61685,44.504,22.07,16.146,0.00,0.00,0
8041,31-Jan-14,NO 15/9-F-15 D,212.381,105.599,162.528,3.84505,49.853,17.898,20.448,0.00,0.00,0
8042,1-Feb-14,NO 15/9-F-15 D,200.397,106.326,155.166,4.16839,45.231,21.421,15.865,356.00,54305.00,0
8043,2-Feb-14,NO 15/9-F-15 D,200.859,106.334,155.39,3.74227,45.469,27.256,16.133,338.00,50474.00,0
8044,3-Feb-14,NO 15/9-F-15 D,200.128,106.361,154.929,3.70024,45.199,27.99,15.887,336.00,49831.00,0
8045,4-Feb-14,NO 15/9-F-15 D,199.893,106.368,154.827,3.60195,45.066,25.652,15.768,326.00,48306.00,0
8046,5-Feb-14,NO 15/9-F-15 D,200.064,106.363,155.001,3.44367,45.063,24.856,15.651,312.00,46244.00,0
8047,6-Feb-14,NO 15/9-F-15 D,201.714,106.334,156.601,1.98306,45.113,23.016,13.978,118.00,18016.00,0
8048,8-Feb-14,NO 15/9-F-15 D,218.038,105.666,165.105,3.04424,52.933,21.401,23.857,381.00,55852.00,0
8049,9-Feb-14,NO 15/9-F-15 D,200.951,106.432,155.226,4.86512,45.725,27.181,16.383,374.00,56015.00,0
8050,10-Feb-14,NO 15/9-F-15 D,205.635,106.086,158.531,5.09169,47.104,26.718,17.15,334.00,53596.00,0
8051,11-Feb-14,NO 15/9-F-15 D,200.274,106.457,155.382,4.16108,44.891,29.054,14.746,263.00,42216.00,0
8052,12-Feb-14,NO 15/9-F-15 D,210.426,106.001,161.444,3.6178,48.982,24.662,18.254,334.00,50976.00,0
8053,13-Feb-14,NO 15/9-F-15 D,199.809,106.476,154.716,3.95898,45.093,25.795,15.596,370.00,55984.00,0
8054,14-Feb-14,NO 15/9-F-15 D,199.952,106.467,154.806,3.66738,45.145,29.194,15.776,348.00,52647.00,0
8055,15-Feb-14,NO 15/9-F-15 D,199.248,106.48,154.401,3.59948,44.846,28.018,15.844,338.00,50821.00,0
8056,16-Feb-14,NO 15/9-F-15 D,200.853,106.431,155.522,3.23864,45.331,31.097,15.981,308.00,46422.00,0
8057,17-Feb-14,NO 15/9-F-15 D,200.865,106.433,155.587,3.22426,45.277,33.24,15.941,262.00,40060.00,0
8058,18-Feb-14,NO 15/9-F-15 D,208.113,105.984,163.051,2.86487,45.062,29.002,15.611,134.00,21255.00,0
8059,19-Feb-14,NO 15/9-F-15 D,203.094,106.299,157.456,3.51411,45.638,28.964,16.036,301.00,45779.00,0
8060,20-Feb-14,NO 15/9-F-15 D,199.765,106.456,155.26,3.25506,44.505,26.181,14.91,281.00,42584.00,0
8061,21-Feb-14,NO 15/9-F-15 D,200.712,106.441,155.6,2.98985,45.112,27.705,15.52,256.00,38816.00,0
8062,22-Feb-14,NO 15/9-F-15 D,201.181,106.429,155.887,2.86953,45.294,28.35,15.718,252.00,38050.00,0
8063,23-Feb-14,NO 15/9-F-15 D,200.953,106.441,155.77,2.91979,45.183,27.962,15.642,251.00,38162.00,0
8064,24-Feb-14,NO 15/9-F-15 D,200.6,106.445,155.458,2.91297,45.142,29.163,15.612,278.00,42002.00,0
8065,25-Feb-14,NO 15/9-F-15 D,199.226,105.768,154.269,2.87914,44.958,27.429,15.426,269.00,40627.00,0
8066,26-Feb-14,NO 15/9-F-15 D,200.61,106.433,155.548,2.84609,45.063,28.26,15.529,265.00,39984.00,0
8067,27-Feb-14,NO 15/9-F-15 D,200.175,106.442,155.34,2.80906,44.835,28.186,15.309,260.00,39351.00,0
8068,28-Feb-14,NO 15/9-F-15 D,200.54,106.428,155.627,2.67103,44.912,30.972,15.394,251.00,37808.00,0
8069,1-Mar-14,NO 15/9-F-15 D,200.097,106.437,155.221,2.6437,44.876,29.777,15.333,242.00,36589.00,0
8070,2-Mar-14,NO 15/9-F-15 D,199.965,106.441,155.099,2.61746,44.866,26.782,15.171,240.00,36666.00,0
8071,3-Mar-14,NO 15/9-F-15 D,199.916,106.442,155.036,2.46463,44.88,25.181,15.366,236.00,35871.00,0
8072,4-Mar-14,NO 15/9-F-15 D,200.342,106.433,155.407,2.43853,44.935,28.075,15.442,226.00,34427.00,0
8073,5-Mar-14,NO 15/9-F-15 D,200.152,106.456,155.421,2.36888,44.731,30.497,15.257,233.00,35215.00,0
8074,6-Mar-14,NO 15/9-F-15 D,200.402,106.45,155.871,2.33872,44.531,29.603,15.073,231.00,34644.00,0
8075,7-Mar-14,NO 15/9-F-15 D,200.116,106.463,155.938,2.41087,44.178,29.781,14.707,232.00,35345.00,0
8076,8-Mar-14,NO 15/9-F-15 D,200.216,106.469,155.96,2.40297,44.256,28.85,15.109,229.00,34326.00,0
8077,9-Mar-14,NO 15/9-F-15 D,201.233,106.439,156.785,2.36866,44.448,30.238,14.974,227.00,34067.00,0
8078,10-Mar-14,NO 15/9-F-15 D,200.418,106.469,156.331,2.53575,44.087,33.984,14.614,261.00,39366.00,0
8079,11-Mar-14,NO 15/9-F-15 D,200.08,106.479,156.049,2.59219,44.031,33.003,14.566,264.00,39734.00,0
8080,12-Mar-14,NO 15/9-F-15 D,199.936,106.481,155.797,2.61279,44.139,31.878,14.32,264.00,39652.00,0
8081,13-Mar-14,NO 15/9-F-15 D,199.825,106.482,155.634,2.46329,44.19,33.039,14.73,255.00,38323.00,0
8082,14-Mar-14,NO 15/9-F-15 D,199.617,106.487,155.373,2.54135,44.245,31.419,14.768,257.00,38847.00,0
8083,15-Mar-14,NO 15/9-F-15 D,200.014,106.472,155.506,2.51556,44.508,32.785,15.037,255.00,38167.00,0
8084,16-Mar-14,NO 15/9-F-15 D,200.198,106.465,155.524,2.46926,44.674,31.615,15.169,249.00,37565.00,0
8085,17-Mar-14,NO 15/9-F-15 D,199.884,106.474,155.325,2.44906,44.559,32.883,14.868,248.00,37242.00,0
8086,18-Mar-14,NO 15/9-F-15 D,199.863,106.473,155.322,2.44505,44.542,32.894,14.843,245.00,37245.00,0
8087,19-Mar-14,NO 15/9-F-15 D,199.715,106.477,155.22,2.33412,44.495,30.977,15.437,237.00,35433.00,0
8088,20-Mar-14,NO 15/9-F-15 D,200.388,106.454,155.673,2.1706,44.715,28.56,15.094,225.00,33989.00,0
8089,21-Mar-14,NO 15/9-F-15 D,199.74,106.475,155.271,2.2446,44.469,28.74,14.765,229.00,34756.00,0
8090,22-Mar-14,NO 15/9-F-15 D,200.229,106.363,156.3,2.17685,43.93,29.328,14.232,192.00,29439.00,0
8091,23-Mar-14,NO 15/9-F-15 D,199.885,106.282,156.152,2.98058,43.733,27.298,13.879,268.00,41714.00,0
8092,24-Mar-14,NO 15/9-F-15 D,202.559,106.361,157.638,1.73656,44.921,28.847,16.005,24.00,4125.00,0
8093,25-Mar-14,NO 15/9-F-15 D,208.313,105.451,161.156,14.51274,47.158,24.001,16.26,179.00,25728.00,0
8094,26-Mar-14,NO 15/9-F-15 D,200.114,106.44,155.512,0.75599,44.602,28.752,14.418,73.00,10987.00,0
8095,27-Mar-14,NO 15/9-F-15 D,208.807,106.06,162.718,11.6708,46.089,22.08,16.204,198.00,30520.00,0
8096,28-Mar-14,NO 15/9-F-15 D,214.068,105.889,165.515,12.35058,48.553,21.977,16.021,295.00,48976.00,0
8097,29-Mar-14,NO 15/9-F-15 D,212.857,105.754,164.169,10.99873,48.688,23.879,18.558,190.00,30648.00,0
8098,30-Mar-14,NO 15/9-F-15 D,199.97,106.496,155.099,12.65657,44.871,31.413,15.435,343.00,51442.00,0
8099,31-Mar-14,NO 15/9-F-15 D,200.092,106.535,155.032,12.78188,45.061,32.847,15.644,233.00,35317.00,0
8100,1-Apr-14,NO 15/9-F-15 D,201.422,106.517,155.58,12.57608,45.843,31.844,16.414,244.00,36892.00,0
8101,2-Apr-14,NO 15/9-F-15 D,201.166,106.537,155.3,12.54523,45.867,29.156,16.465,244.00,36745.00,0
8102,3-Apr-14,NO 15/9-F-15 D,200.827,106.55,155.05,12.5404,45.777,27.134,16.345,245.00,36868.00,0
8103,4-Apr-14,NO 15/9-F-15 D,200.37,106.566,154.805,12.53634,45.565,24.701,16.135,248.00,37787.00,0
8104,5-Apr-14,NO 15/9-F-15 D,200.441,106.569,154.874,12.2792,45.567,27.318,16.136,245.00,37207.00,0
8105,6-Apr-14,NO 15/9-F-15 D,200.385,106.579,154.899,10.64829,45.486,29.421,16.087,184.00,28402.00,0
8106,7-Apr-14,NO 15/9-F-15 D,206.971,106.089,159.693,10.02346,47.279,26.436,18.536,208.00,32572.00,0
8107,8-Apr-14,NO 15/9-F-15 D,199.909,106.542,154.748,12.62097,45.161,29.903,15.883,241.00,36927.00,0
8108,9-Apr-14,NO 15/9-F-15 D,200.107,106.552,154.718,12.45271,45.388,32.299,15.969,249.00,37824.00,0
8109,10-Apr-14,NO 15/9-F-15 D,203.133,106.416,156.612,11.1343,46.522,29.688,17.338,220.00,35837.00,0
8110,11-Apr-14,NO 15/9-F-15 D,200.079,106.588,154.657,12.33667,45.422,31.534,15.933,251.00,38005.00,0
8111,12-Apr-14,NO 15/9-F-15 D,199.964,106.616,154.558,12.29738,45.406,28.193,15.913,250.00,37822.00,0
8112,13-Apr-14,NO 15/9-F-15 D,200.317,106.64,154.875,12.31462,45.442,29.978,15.956,247.00,37572.00,0
8113,14-Apr-14,NO 15/9-F-15 D,200.379,106.646,155.007,12.0671,45.372,30.646,15.89,247.00,37549.00,0
8114,15-Apr-14,NO 15/9-F-15 D,200.217,106.655,154.982,12.33761,45.235,32.038,15.755,248.00,37601.00,0
8115,16-Apr-14,NO 15/9-F-15 D,199.501,106.485,154.372,12.36388,45.129,29.322,15.644,248.00,37886.00,0
8116,17-Apr-14,NO 15/9-F-15 D,200.224,106.657,155.151,12.33129,45.073,30.431,15.589,250.00,37850.00,0
8117,18-Apr-14,NO 15/9-F-15 D,200.156,106.658,155.164,12.31378,44.992,32.473,15.514,247.00,37625.00,0
8118,19-Apr-14,NO 15/9-F-15 D,199.517,106.673,154.822,12.45178,44.696,32.464,15.223,251.00,38037.00,0
8119,20-Apr-14,NO 15/9-F-15 D,199.47,106.671,154.855,12.50457,44.615,31.483,15.124,251.00,37997.00,0
8120,21-Apr-14,NO 15/9-F-15 D,199.787,106.659,155.118,12.40383,44.668,34.596,15.979,249.00,38571.00,0
8121,22-Apr-14,NO 15/9-F-15 D,199.97,106.652,155.261,12.31059,44.709,32.658,16.389,237.00,34002.00,0
8122,23-Apr-14,NO 15/9-F-15 D,199.774,106.657,155.137,11.74015,44.637,26.917,16.292,218.00,30966.00,0
8123,24-Apr-14,NO 15/9-F-15 D,204.998,106.29,158.705,10.22691,46.293,24.878,17.665,192.00,27529.00,0
8124,25-Apr-14,NO 15/9-F-15 D,199.749,106.622,154.848,12.13349,44.901,28.527,16.263,247.00,35254.00,0
8125,26-Apr-14,NO 15/9-F-15 D,200.337,106.624,155.501,12.11424,44.835,26.827,16.171,244.00,34931.00,0
8126,27-Apr-14,NO 15/9-F-15 D,200.534,106.626,155.912,12.06348,44.621,30.427,15.931,243.00,35038.00,0
8127,28-Apr-14,NO 15/9-F-15 D,200.226,106.641,155.926,12.19977,44.3,34.595,15.6,246.00,35262.00,0
8128,29-Apr-14,NO 15/9-F-15 D,200.016,106.648,155.869,12.34652,44.147,32.992,15.444,238.00,34402.00,0
8129,30-Apr-14,NO 15/9-F-15 D,199.974,106.65,155.865,12.30914,44.109,32.545,15.403,231.00,33311.00,0
8130,1-May-14,NO 15/9-F-15 D,199.318,106.669,155.525,12.37073,43.793,32.761,15.086,229.00,32998.00,0
8131,2-May-14,NO 15/9-F-15 D,199.538,106.66,155.67,12.34178,43.868,33.169,15.045,227.00,32803.00,0
8132,3-May-14,NO 15/9-F-15 D,200.094,106.642,156.072,12.28715,44.022,33.639,15.334,226.00,31958.00,0
8133,4-May-14,NO 15/9-F-15 D,199.748,106.649,155.896,12.34124,43.852,31.171,15.155,225.00,32286.00,0
8134,5-May-14,NO 15/9-F-15 D,200.031,106.638,156.111,12.34684,43.92,30.815,15.215,258.00,37408.00,0
8135,6-May-14,NO 15/9-F-15 D,199.923,106.639,156.11,12.33648,43.814,29.245,15.049,254.00,36721.00,0
8136,7-May-14,NO 15/9-F-15 D,200.224,106.628,156.349,12.30764,43.875,32.089,14.361,252.00,36835.00,0
8137,8-May-14,NO 15/9-F-15 D,200.245,106.624,156.46,12.32526,43.785,31.25,13.629,262.00,36555.00,0
8138,9-May-14,NO 15/9-F-15 D,199.745,106.639,156.26,12.33031,43.485,29.23,14.122,349.00,47958.00,0
8139,10-May-14,NO 15/9-F-15 D,199.832,106.634,156.383,12.31691,43.449,29.027,14.823,254.00,14023.00,0
8140,11-May-14,NO 15/9-F-15 D,200.194,106.623,156.755,12.28563,43.438,31.449,14.311,232.00,33101.00,0
8141,12-May-14,NO 15/9-F-15 D,200.742,106.607,157.225,12.22793,43.517,33.212,14.351,225.00,32518.00,0
8142,13-May-14,NO 15/9-F-15 D,200.642,106.611,157.374,11.9658,43.268,31.681,14.216,223.00,32286.00,0
8143,14-May-14,NO 15/9-F-15 D,200.497,106.612,157.356,11.95197,43.141,33.201,14.529,226.00,32576.00,0
