,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,WELL_POS
7488,4/2/2015,NO 15/9-F-14 H,265.51,99.63,234.75,13.91,100.0,30.76,88.26,2.2,256.09,37323.39,3426.19,Crest
7489,4/3/2015,NO 15/9-F-14 H,265.56,99.63,234.77,14.07,100.0,30.79,88.51,2.18,254.14,36480.09,3405.12,Crest
7490,4/4/2015,NO 15/9-F-14 H,265.5,99.62,234.78,14.05,100.0,30.71,88.42,2.16,253.43,36856.85,3397.62,Crest
7491,4/5/2015,NO 15/9-F-14 H,265.45,99.62,234.77,14.0,100.0,30.68,88.34,2.13,252.16,36772.07,3373.03,Crest
7492,4/6/2015,NO 15/9-F-14 H,265.32,99.62,234.66,14.0,100.0,30.66,88.05,2.14,252.07,36654.21,3418.69,Crest
7493,4/7/2015,NO 15/9-F-14 H,265.1,99.5,234.52,13.92,100.0,30.58,88.27,2.06,250.49,36391.81,3176.07,Crest
7494,4/8/2015,NO 15/9-F-14 H,265.08,99.6,234.55,13.93,100.0,30.53,88.15,2.01,251.63,36481.1,3186.56,Crest
7495,4/9/2015,NO 15/9-F-14 H,265.09,99.6,234.61,13.88,100.0,30.48,87.26,1.96,250.8,36394.66,3177.18,Crest
7496,4/10/2015,NO 15/9-F-14 H,265.07,99.6,234.61,13.86,100.0,30.45,87.1,1.92,248.18,36319.35,3189.91,Crest
7497,4/11/2015,NO 15/9-F-14 H,265.05,99.6,234.61,13.81,100.0,30.45,86.84,1.91,249.16,36177.03,3176.45,Crest
7498,4/12/2015,NO 15/9-F-14 H,265.09,99.6,234.59,13.83,100.0,30.5,86.64,1.97,249.64,36522.06,3173.63,Crest
7499,4/13/2015,NO 15/9-F-14 H,265.54,99.61,234.99,13.96,100.0,30.55,87.87,2.0,249.2,37369.45,3217.63,Crest
7500,4/14/2015,NO 15/9-F-14 H,265.97,99.64,235.3,14.09,100.0,30.67,87.43,2.11,250.23,37532.02,3333.89,Crest
7501,4/15/2015,NO 15/9-F-14 H,266.36,99.66,235.58,14.3,97.92,30.78,88.7,2.21,249.89,37039.67,3375.2,Crest
7502,4/16/2015,NO 15/9-F-14 H,266.54,99.67,235.69,14.34,100.0,30.85,88.76,2.24,252.44,37472.55,3460.38,Crest
7503,4/17/2015,NO 15/9-F-14 H,266.76,99.67,235.85,14.47,97.92,30.91,88.94,2.3,254.67,37879.69,3484.44,Crest
7504,4/18/2015,NO 15/9-F-14 H,267.13,99.69,236.17,14.49,97.92,30.97,88.92,2.35,252.32,37571.89,3550.23,Crest
7505,4/19/2015,NO 15/9-F-14 H,267.19,99.7,236.21,14.54,97.92,30.98,88.99,2.39,254.68,36786.2,3584.51,Crest
7506,4/20/2015,NO 15/9-F-14 H,267.03,99.69,236.05,14.56,100.0,30.98,89.01,2.37,255.71,37126.86,3592.75,Crest
7507,4/21/2015,NO 15/9-F-14 H,266.94,99.69,235.97,14.52,100.0,30.97,88.97,2.34,257.81,37945.22,3413.32,Crest
7508,4/22/2015,NO 15/9-F-14 H,266.84,99.68,235.9,14.5,100.0,30.93,88.96,2.31,257.92,37733.62,3488.72,Crest
7509,4/23/2015,NO 15/9-F-14 H,266.74,99.68,235.86,14.49,100.0,30.88,88.87,2.28,269.39,38970.11,3450.88,Crest
7510,4/24/2015,NO 15/9-F-14 H,266.62,99.68,235.81,14.5,100.0,30.81,88.84,2.25,268.14,38810.72,3442.74,Crest
7511,4/25/2015,NO 15/9-F-14 H,266.58,99.68,235.77,14.43,100.0,30.81,88.61,2.23,265.67,38446.47,3483.44,Crest
7512,4/26/2015,NO 15/9-F-14 H,266.54,99.67,235.75,14.42,100.0,30.78,88.69,2.22,265.19,38335.96,3424.63,Crest
7513,4/27/2015,NO 15/9-F-14 H,266.51,99.67,235.77,14.4,100.0,30.74,88.5,2.18,266.54,38420.55,3438.38,Crest
7514,4/28/2015,NO 15/9-F-14 H,266.48,99.66,235.82,14.33,100.0,30.66,87.85,2.12,265.58,38221.54,3406.96,Crest
7515,4/29/2015,NO 15/9-F-14 H,266.48,99.66,235.79,14.38,100.0,30.69,88.01,2.12,265.86,38132.97,3334.59,Crest
7516,4/30/2015,NO 15/9-F-14 H,266.59,99.65,235.73,14.37,100.0,30.86,88.58,2.14,266.93,38283.95,3293.68,Crest
7517,5/1/2015,NO 15/9-F-14 H,266.43,99.65,235.7,14.36,100.0,30.73,88.67,2.14,266.77,38059.97,3291.32,Crest
7518,5/2/2015,NO 15/9-F-14 H,266.39,99.64,235.69,14.37,100.0,30.69,88.63,2.12,264.65,37706.63,3278.55,Crest
7519,5/3/2015,NO 15/9-F-14 H,266.32,99.64,235.74,14.29,100.0,30.58,87.48,2.04,261.21,37646.76,3268.61,Crest
7520,5/4/2015,NO 15/9-F-14 H,266.29,99.63,235.73,14.22,100.0,30.55,87.35,2.0,256.3,37262.04,3292.79,Crest
7521,5/5/2015,NO 15/9-F-14 H,266.28,99.63,235.72,14.26,100.0,30.56,87.38,1.99,256.05,37457.9,3284.53,Crest
7522,5/6/2015,NO 15/9-F-14 H,266.27,99.62,235.77,14.22,100.0,30.5,87.06,1.93,251.22,36700.18,3284.73,Crest
7523,5/7/2015,NO 15/9-F-14 H,266.24,99.62,235.66,14.25,100.0,30.58,88.15,2.0,251.83,36547.25,3272.78,Crest
7524,5/8/2015,NO 15/9-F-14 H,266.23,99.61,235.66,14.29,100.0,30.57,88.19,2.0,248.81,37109.76,3270.46,Crest
7525,5/9/2015,NO 15/9-F-14 H,266.21,99.61,235.69,14.24,100.0,30.51,87.48,1.96,249.54,36304.49,3277.83,Crest
7526,5/10/2015,NO 15/9-F-14 H,266.19,99.6,235.69,14.3,100.0,30.5,87.78,1.95,249.52,36396.68,3270.31,Crest
7527,5/11/2015,NO 15/9-F-14 H,266.16,99.6,235.71,14.22,100.0,30.45,86.99,1.9,249.57,36359.07,3255.98,Crest
7528,5/12/2015,NO 15/9-F-14 H,266.14,99.59,235.7,14.24,100.0,30.44,86.39,1.87,249.17,36248.95,3250.77,Crest
7529,5/13/2015,NO 15/9-F-14 H,266.43,99.58,235.67,14.23,100.0,30.77,88.06,1.92,247.01,35872.74,3230.43,Crest
7530,5/14/2015,NO 15/9-F-14 H,266.67,99.58,235.63,14.25,100.0,31.04,88.33,1.97,218.91,31744.29,3241.86,Crest
7531,5/15/2015,NO 15/9-F-14 H,266.66,99.57,235.62,14.27,100.0,31.04,88.09,1.93,218.85,31669.44,3229.75,Crest
7532,5/16/2015,NO 15/9-F-14 H,266.65,99.57,235.62,14.26,100.0,31.03,87.99,1.91,220.18,31763.16,3226.07,Crest
7533,5/17/2015,NO 15/9-F-14 H,266.66,99.57,235.63,14.27,100.0,31.03,88.05,1.91,219.57,31790.61,3221.22,Crest
7534,5/18/2015,NO 15/9-F-14 H,266.65,99.56,235.75,14.22,100.0,30.9,87.23,1.82,218.22,31783.85,3217.35,Crest
7535,5/19/2015,NO 15/9-F-14 H,266.6,99.56,235.59,14.28,100.0,31.01,87.62,1.87,219.36,31727.63,3210.16,Crest
7536,5/20/2015,NO 15/9-F-14 H,266.57,99.55,235.56,14.39,100.0,31.02,88.47,1.9,219.12,31639.95,3202.96,Crest
7537,5/21/2015,NO 15/9-F-14 H,266.55,99.55,235.59,14.35,100.0,30.96,87.48,1.87,216.11,31600.98,3245.34,Crest
7538,5/22/2015,NO 15/9-F-14 H,266.32,99.55,235.51,14.31,100.0,30.81,87.72,1.9,213.4,31156.53,3553.58,Crest
7539,5/23/2015,NO 15/9-F-14 H,265.9,99.55,235.45,14.36,100.0,30.45,88.22,1.9,202.34,30665.59,3230.27,Crest
7540,5/24/2015,NO 15/9-F-14 H,266.18,99.54,235.5,14.3,100.0,30.68,87.65,1.84,216.49,31777.82,3638.85,Crest
7541,5/25/2015,NO 15/9-F-14 H,265.82,99.54,235.36,14.36,100.0,30.46,88.27,1.88,204.02,30027.03,3391.07,Crest
7542,5/26/2015,NO 15/9-F-14 H,265.74,99.54,235.33,14.38,100.0,30.41,88.29,1.88,210.6,30953.54,3350.03,Crest
7543,5/27/2015,NO 15/9-F-14 H,265.66,99.54,235.32,14.36,97.92,30.33,87.85,1.84,205.59,30105.92,3334.37,Crest
7544,5/28/2015,NO 15/9-F-14 H,265.6,99.53,235.28,14.31,97.92,30.32,87.69,1.84,209.54,30888.27,3695.19,Crest
7545,5/29/2015,NO 15/9-F-14 H,265.56,99.53,235.23,14.33,100.0,30.32,87.43,1.83,212.97,31325.27,3495.86,Crest
7546,5/30/2015,NO 15/9-F-14 H,265.53,99.52,235.18,14.4,100.0,30.34,88.24,1.86,211.21,31172.18,3626.25,Crest
7547,5/31/2015,NO 15/9-F-14 H,265.5,99.52,235.25,14.36,97.92,30.25,87.28,1.78,209.66,31042.34,3288.2,Crest
7548,6/1/2015,NO 15/9-F-14 H,265.5,99.52,235.25,14.24,100.0,30.26,86.69,1.78,212.13,31604.86,3575.05,Crest
7549,6/2/2015,NO 15/9-F-14 H,265.52,99.52,235.28,14.21,100.0,30.24,85.9,1.73,211.86,31656.12,3575.71,Crest
7550,6/3/2015,NO 15/9-F-14 H,265.47,99.51,235.18,14.37,100.0,30.29,88.1,1.81,210.38,31240.33,3522.27,Crest
7551,6/4/2015,NO 15/9-F-14 H,265.45,99.51,235.18,14.42,100.0,30.27,87.95,1.81,209.98,31051.19,3407.31,Crest
7552,6/5/2015,NO 15/9-F-14 H,265.45,99.51,235.28,14.3,100.0,30.17,85.89,1.74,209.93,30587.58,3275.37,Crest
7553,6/6/2015,NO 15/9-F-14 H,265.49,99.51,235.31,14.31,100.0,30.19,86.12,1.72,209.42,30498.59,3276.71,Crest
7554,6/7/2015,NO 15/9-F-14 H,268.39,99.47,236.12,14.03,74.93,32.26,86.14,3.49,158.34,23689.64,2934.01,Crest
7555,6/8/2015,NO 15/9-F-14 H,265.59,99.5,235.18,14.45,98.83,30.41,87.99,1.89,207.56,30190.15,3289.01,Crest
7556,6/9/2015,NO 15/9-F-14 H,265.7,99.49,235.31,14.56,100.0,30.39,88.26,1.86,208.95,30361.39,3241.03,Crest
7557,6/10/2015,NO 15/9-F-14 H,265.73,99.5,235.37,14.55,100.0,30.36,88.12,1.85,207.44,30120.03,3171.39,Crest
7558,6/11/2015,NO 15/9-F-14 H,265.74,99.5,235.39,14.59,100.0,30.36,88.07,1.79,205.45,29899.7,3447.26,Crest
7559,6/12/2015,NO 15/9-F-14 H,265.77,99.49,235.43,14.59,100.0,30.34,87.96,1.82,205.93,30045.38,3176.58,Crest
7560,6/13/2015,NO 15/9-F-14 H,265.64,99.48,235.27,14.59,100.0,30.37,88.37,1.84,203.36,29321.7,3151.83,Crest
7561,6/14/2015,NO 15/9-F-14 H,265.59,99.48,235.27,14.45,100.0,30.32,87.96,1.8,199.6,29051.15,3311.59,Crest
7562,6/15/2015,NO 15/9-F-14 H,265.56,99.48,235.23,14.47,100.0,30.33,88.04,1.81,200.25,29019.82,3228.86,Crest
7563,6/16/2015,NO 15/9-F-14 H,265.54,99.47,235.25,14.53,100.0,30.29,87.91,1.78,198.29,28719.78,3276.15,Crest
7564,6/17/2015,NO 15/9-F-14 H,265.5,99.47,235.21,14.48,100.0,30.29,87.52,1.77,197.29,28851.13,3293.2,Crest
7565,6/18/2015,NO 15/9-F-14 H,265.88,99.46,235.27,14.44,100.0,30.62,87.91,1.76,197.15,28681.12,3229.55,Crest
7566,6/19/2015,NO 15/9-F-14 H,266.29,99.47,235.49,14.52,100.0,30.8,88.06,1.81,194.1,28806.64,3147.1,Crest
7567,6/20/2015,NO 15/9-F-14 H,266.15,99.5,235.7,14.75,100.0,30.45,88.56,1.89,199.56,29526.79,3243.68,Crest
7568,6/21/2015,NO 15/9-F-14 H,266.46,99.51,236.03,14.71,100.0,30.43,87.42,1.89,197.87,29476.07,3315.39,Crest
7569,6/22/2015,NO 15/9-F-14 H,266.72,99.52,236.14,14.83,100.0,30.57,88.5,1.98,202.06,29887.05,3358.87,Crest
7570,6/23/2015,NO 15/9-F-14 H,267.01,99.54,236.36,14.85,100.0,30.64,88.56,2.05,199.63,29530.83,3402.25,Crest
7571,6/24/2015,NO 15/9-F-14 H,267.26,99.55,236.56,14.94,100.0,30.7,88.71,2.09,200.27,29484.37,3439.04,Crest
7572,6/25/2015,NO 15/9-F-14 H,267.51,99.55,236.73,15.14,100.0,30.78,88.99,2.16,199.69,29406.13,3512.97,Crest
7573,6/26/2015,NO 15/9-F-14 H,267.74,99.56,237.02,15.02,100.0,30.72,87.33,2.11,195.5,28608.42,3499.55,Crest
7574,6/27/2015,NO 15/9-F-14 H,268.11,99.57,237.11,15.17,100.0,31.0,88.87,2.19,198.1,28936.49,3549.18,Crest
7575,6/28/2015,NO 15/9-F-14 H,267.75,99.57,237.0,15.11,100.0,30.75,88.19,2.14,209.52,30633.42,3638.32,Crest
7576,6/29/2015,NO 15/9-F-14 H,267.86,99.55,236.83,15.17,100.0,31.03,88.96,2.15,209.13,30058.55,3490.05,Crest
7577,6/30/2015,NO 15/9-F-14 H,267.5,99.55,236.78,15.09,100.0,30.72,88.21,2.1,211.19,30111.44,3387.79,Crest
7578,7/1/2015,NO 15/9-F-14 H,267.35,99.55,236.77,14.99,100.0,30.58,86.96,2.03,195.17,28873.6,3608.08,Crest
7579,7/2/2015,NO 15/9-F-14 H,267.28,99.56,236.72,14.99,100.0,30.55,86.89,2.01,238.65,35232.92,3357.76,Crest
7580,7/3/2015,NO 15/9-F-14 H,267.16,99.55,236.48,15.06,100.0,30.68,88.7,2.04,237.7,35008.01,3357.83,Crest
7581,7/4/2015,NO 15/9-F-14 H,267.01,99.54,236.41,15.03,100.0,30.6,88.55,2.01,233.92,34378.92,3309.16,Crest
7582,7/5/2015,NO 15/9-F-14 H,266.96,99.54,236.42,15.06,100.0,30.55,88.42,1.96,232.49,34232.01,3209.77,Crest
7583,7/6/2015,NO 15/9-F-14 H,266.95,99.54,236.36,15.07,100.0,30.59,88.81,1.99,230.42,33895.51,3210.42,Crest
7584,7/7/2015,NO 15/9-F-14 H,266.92,99.54,236.41,15.01,100.0,30.5,88.45,1.93,229.25,33579.42,3292.79,Crest
7585,7/8/2015,NO 15/9-F-14 H,266.91,99.54,236.39,14.95,100.0,30.52,88.48,1.93,226.43,33360.62,3071.6,Crest
7586,7/9/2015,NO 15/9-F-14 H,266.9,99.54,236.41,14.85,100.0,30.5,88.08,1.93,224.74,32997.35,2958.66,Crest
7587,7/10/2015,NO 15/9-F-14 H,266.89,99.53,236.41,15.02,97.92,30.48,88.16,1.92,217.63,31908.45,2934.34,Crest
7588,7/11/2015,NO 15/9-F-14 H,266.87,99.53,236.45,14.96,97.92,30.41,87.68,1.87,214.0,31738.65,2895.52,Crest
7589,7/12/2015,NO 15/9-F-14 H,266.86,99.53,236.43,15.01,100.0,30.43,88.13,1.86,217.93,32053.21,2913.97,Crest
7590,7/13/2015,NO 15/9-F-14 H,266.82,99.53,236.36,15.17,100.0,30.47,88.82,1.92,230.04,33920.52,3030.43,Crest
7591,7/14/2015,NO 15/9-F-14 H,266.83,99.53,236.37,15.15,100.0,30.46,88.84,1.9,226.32,33375.55,2997.06,Crest
7592,7/15/2015,NO 15/9-F-14 H,266.83,99.53,236.35,15.13,100.0,30.48,88.78,1.92,223.37,32999.87,2939.28,Crest
7593,7/16/2015,NO 15/9-F-14 H,266.82,99.53,236.35,15.18,100.0,30.47,88.86,1.91,220.64,32595.51,2927.52,Crest
7594,7/17/2015,NO 15/9-F-14 H,266.79,99.53,236.41,14.99,100.0,30.38,87.27,1.85,218.99,32368.03,2925.9,Crest
7595,7/18/2015,NO 15/9-F-14 H,266.8,99.52,236.41,14.92,100.0,30.39,86.71,1.82,218.66,32686.87,3122.75,Crest
7596,7/19/2015,NO 15/9-F-14 H,266.83,99.52,236.41,15.06,100.0,30.42,88.25,1.86,215.45,32332.28,3157.19,Crest
7597,7/20/2015,NO 15/9-F-14 H,266.87,99.52,236.46,15.11,100.0,30.4,88.28,1.84,213.78,31982.69,3133.24,Crest
7598,7/21/2015,NO 15/9-F-14 H,266.88,99.52,236.49,14.98,100.0,30.39,86.93,1.84,215.67,32366.68,3152.34,Crest
7599,7/22/2015,NO 15/9-F-14 H,266.91,99.52,236.46,15.21,100.0,30.45,88.84,1.89,217.6,33091.83,3155.3,Crest
7600,7/23/2015,NO 15/9-F-14 H,266.92,99.52,236.49,15.13,100.0,30.42,87.98,1.87,217.68,32893.24,3150.12,Crest
7601,7/24/2015,NO 15/9-F-14 H,266.9,99.51,236.47,15.13,100.0,30.44,88.24,1.88,215.49,32454.35,3165.9,Crest
7602,7/25/2015,NO 15/9-F-14 H,266.91,99.51,236.46,15.18,100.0,30.45,88.75,1.89,213.27,32133.08,3151.35,Crest
