DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
11/7/2014,NO 15/9-F-1 C,220.01,108.36,183.53,,50.84,36.48,56.36,7.92,293.13,45241.11,303.39
11/8/2014,NO 15/9-F-1 C,219.99,108.36,183.72,,50.81,36.28,53.55,7.82,292.29,45656.62,321.66
11/9/2014,NO 15/9-F-1 C,220.48,108.34,184.67,,50.80,35.81,53.34,7.39,289.93,45638.78,325.60
11/10/2014,NO 15/9-F-1 C,222.47,108.29,188.08,,51.70,34.39,54.09,5.84,283.28,46087.72,324.04
11/11/2014,NO 15/9-F-1 C,219.98,108.35,183.49,,51.70,36.49,60.34,8.04,294.55,46628.59,331.50
11/12/2014,NO 15/9-F-1 C,219.18,108.38,182.74,,51.64,36.44,59.23,8.00,295.28,46218.27,317.91
11/13/2014,NO 15/9-F-1 C,220.28,108.35,184.88,,51.61,35.39,58.76,6.95,290.93,45666.25,311.88
11/14/2014,NO 15/9-F-1 C,220.88,108.33,185.65,,51.58,35.23,58.25,6.79,290.46,45494.20,311.76
11/15/2014,NO 15/9-F-1 C,220.07,108.35,184.41,,51.60,35.66,58.00,7.22,293.48,45840.45,310.73
11/16/2014,NO 15/9-F-1 C,221.14,108.32,186.35,,52.04,34.78,56.50,6.35,292.77,45756.05,319.06
11/17/2014,NO 15/9-F-1 C,222.15,108.28,188.30,,52.62,33.84,56.00,5.41,293.11,45039.02,330.08
11/18/2014,NO 15/9-F-1 C,220.41,108.35,184.33,,50.95,36.08,59.36,7.66,289.07,44152.35,313.15
11/19/2014,NO 15/9-F-1 C,221.50,108.31,186.18,,50.93,35.32,58.97,6.90,281.74,43106.73,305.81
11/20/2014,NO 15/9-F-1 C,220.00,108.34,183.56,,50.94,36.44,60.77,8.02,285.32,43755.31,302.50
11/21/2014,NO 15/9-F-1 C,220.10,108.33,184.11,,50.93,35.99,59.96,7.57,283.60,43675.50,300.66
11/22/2014,NO 15/9-F-1 C,219.92,108.33,183.98,,50.93,35.93,57.61,7.51,283.17,43476.89,300.48
11/23/2014,NO 15/9-F-1 C,221.06,108.19,186.41,,50.85,34.65,56.58,6.22,272.89,42663.27,299.46
11/24/2014,NO 15/9-F-1 C,229.95,107.68,201.57,,26.53,28.38,45.77,9.30,0.00,0.00,0.00
11/25/2014,NO 15/9-F-1 C,244.41,104.08,195.30,,0.00,49.11,13.76,48.36,0.00,0.00,0.00
11/26/2014,NO 15/9-F-1 C,246.39,102.49,177.74,,0.26,68.66,11.03,68.11,0.00,0.00,0.00
11/27/2014,NO 15/9-F-1 C,252.37,102.35,245.19,,7.33,7.18,9.22,6.76,0.00,0.00,0.00
11/28/2014,NO 15/9-F-1 C,264.58,102.35,218.70,,0.05,45.88,9.08,45.83,0.00,0.00,0.00
11/29/2014,NO 15/9-F-1 C,268.79,102.09,187.63,,0.05,81.15,7.86,81.10,0.00,0.00,0.00
11/30/2014,NO 15/9-F-1 C,247.36,105.83,208.74,,35.12,38.62,34.17,32.54,1.26,250.79,1.23
12/1/2014,NO 15/9-F-1 C,255.41,105.65,248.87,,56.64,6.54,20.87,2.26,120.29,25857.08,183.44
12/2/2014,NO 15/9-F-1 C,261.05,102.63,223.61,,0.28,37.45,8.79,34.71,0.00,0.00,0.00
12/3/2014,NO 15/9-F-1 C,262.68,101.83,212.27,,0.26,50.41,9.59,47.76,0.00,0.00,0.00
12/4/2014,NO 15/9-F-1 C,264.25,102.95,200.72,,9.27,63.53,17.12,56.03,0.00,0.00,0.00
12/5/2014,NO 15/9-F-1 C,257.45,107.89,183.66,,27.03,73.79,58.50,44.43,0.00,0.00,0.00
12/6/2014,NO 15/9-F-1 C,270.00,103.16,262.23,,0.02,7.77,11.21,1.95,0.00,0.00,0.00
12/7/2014,NO 15/9-F-1 C,275.95,102.41,275.88,,0.02,0.07,8.85,5.51,0.00,0.00,0.00
12/8/2014,NO 15/9-F-1 C,278.69,102.05,278.53,,0.02,0.16,8.05,9.79,0.00,0.00,0.00
12/9/2014,NO 15/9-F-1 C,281.01,101.82,280.75,,0.01,0.26,7.79,17.72,0.00,0.00,0.00
12/10/2014,NO 15/9-F-1 C,283.10,101.66,282.64,,0.01,0.46,7.02,17.38,0.00,0.00,0.00
12/11/2014,NO 15/9-F-1 C,285.06,101.52,284.54,,0.02,0.52,5.45,17.15,0.00,0.00,0.00
12/12/2014,NO 15/9-F-1 C,286.90,101.41,286.33,,0.02,0.57,5.86,17.04,0.00,0.00,0.00
12/13/2014,NO 15/9-F-1 C,288.62,101.31,288.01,,0.03,0.61,6.84,16.89,0.00,0.00,0.00
12/14/2014,NO 15/9-F-1 C,290.25,101.22,289.53,,0.02,0.72,8.21,16.89,0.00,0.00,0.00
12/15/2014,NO 15/9-F-1 C,291.85,101.15,291.17,,0.04,0.68,6.96,16.94,0.00,0.00,0.00
12/16/2014,NO 15/9-F-1 C,293.31,101.07,292.65,,0.00,0.66,6.83,17.05,0.00,0.00,0.00
12/17/2014,NO 15/9-F-1 C,294.71,101.01,294.02,,0.00,0.69,7.84,17.29,0.00,0.00,0.00
12/18/2014,NO 15/9-F-1 C,296.07,100.95,295.35,,0.00,0.72,8.90,17.20,0.00,0.00,0.00
12/19/2014,NO 15/9-F-1 C,297.34,100.89,296.60,,0.00,0.74,6.99,16.96,0.00,0.00,0.00
12/20/2014,NO 15/9-F-1 C,298.52,100.84,297.80,,0.00,0.72,7.24,16.90,0.00,0.00,0.00
12/21/2014,NO 15/9-F-1 C,299.67,100.79,298.92,,0.00,0.75,8.50,17.01,0.00,0.00,0.00
12/22/2014,NO 15/9-F-1 C,300.79,100.74,300.05,,0.00,0.74,9.14,17.08,0.00,0.00,0.00
12/23/2014,NO 15/9-F-1 C,301.90,100.69,301.16,,0.00,0.74,8.33,16.99,0.00,0.00,0.00
12/24/2014,NO 15/9-F-1 C,302.91,100.65,302.17,,0.00,0.74,7.57,16.95,0.00,0.00,0.00
12/25/2014,NO 15/9-F-1 C,303.89,100.61,303.16,,0.00,0.73,7.85,16.90,0.00,0.00,0.00
12/26/2014,NO 15/9-F-1 C,304.88,100.57,304.14,,0.00,0.74,6.95,16.93,0.00,0.00,0.00
12/27/2014,NO 15/9-F-1 C,305.81,100.54,305.08,,0.03,0.73,6.30,16.83,0.00,0.00,0.00
12/28/2014,NO 15/9-F-1 C,306.70,100.50,305.98,,0.02,0.72,7.00,16.88,0.00,0.00,0.00
12/29/2014,NO 15/9-F-1 C,307.49,100.46,293.58,,0.00,13.91,8.03,3.86,0.00,0.00,0.00
12/30/2014,NO 15/9-F-1 C,308.20,100.44,175.77,,0.00,132.44,8.12,114.57,0.00,0.00,0.00
12/31/2014,NO 15/9-F-1 C,309.33,100.40,175.74,,0.00,133.59,8.93,115.64,0.00,0.00,0.00
1/1/2015,NO 15/9-F-1 C,298.44,105.30,192.41,,44.00,106.03,21.34,77.95,94.01,16782.38,65.19
1/2/2015,NO 15/9-F-1 C,292.15,107.43,191.89,,45.95,100.26,45.62,71.46,790.87,118908.67,299.67
1/3/2015,NO 15/9-F-1 C,279.99,107.90,184.55,,47.80,95.44,60.85,66.34,916.81,148644.10,345.31
1/4/2015,NO 15/9-F-1 C,271.30,107.91,184.71,,47.71,86.59,57.44,57.67,788.73,115569.52,400.83
1/5/2015,NO 15/9-F-1 C,265.07,107.94,183.38,,47.87,81.69,56.25,52.70,790.15,115433.13,405.58
1/6/2015,NO 15/9-F-1 C,258.83,107.95,182.74,,47.97,76.08,59.49,47.36,783.85,113935.04,411.88
1/7/2015,NO 15/9-F-1 C,254.71,107.88,183.96,,47.38,70.75,53.00,42.01,574.29,84034.22,461.44
1/8/2015,NO 15/9-F-1 C,251.04,107.88,182.46,,48.11,68.58,54.21,39.64,626.39,90849.23,512.88
1/9/2015,NO 15/9-F-1 C,247.72,107.56,188.74,,36.35,58.99,48.26,31.62,355.75,51609.08,282.81
1/10/2015,NO 15/9-F-1 C,244.41,107.64,179.18,,40.79,65.23,54.09,38.02,422.91,61324.12,311.75
1/11/2015,NO 15/9-F-1 C,243.65,107.79,183.95,,47.87,59.70,54.04,30.23,486.97,70280.92,366.90
1/12/2015,NO 15/9-F-1 C,239.91,107.88,177.74,,49.04,62.17,53.40,32.88,597.29,86569.34,418.66
1/13/2015,NO 15/9-F-1 C,234.21,107.91,174.70,,50.16,59.51,56.32,30.12,610.33,88850.28,425.68
1/14/2015,NO 15/9-F-1 C,230.07,107.54,188.15,,55.80,41.93,43.70,17.78,580.74,85171.10,438.07
1/15/2015,NO 15/9-F-1 C,230.81,107.82,184.95,,50.54,45.86,53.75,23.55,461.02,66952.09,329.92
1/16/2015,NO 15/9-F-1 C,229.09,107.82,178.17,,48.99,50.92,52.48,21.42,453.09,64393.57,307.31
1/17/2015,NO 15/9-F-1 C,228.88,107.82,178.50,,48.97,50.39,52.67,20.97,418.97,61533.75,292.68
1/18/2015,NO 15/9-F-1 C,228.88,107.82,178.50,,48.97,50.39,52.67,20.97,442.16,64668.40,292.77
1/19/2015,NO 15/9-F-1 C,228.88,107.82,178.50,,48.97,50.39,52.67,20.97,447.32,65213.05,295.52
1/20/2015,NO 15/9-F-1 C,224.08,107.21,173.06,,29.40,51.01,52.24,20.41,226.24,33090.82,180.33
1/21/2015,NO 15/9-F-1 C,226.79,106.09,208.58,,18.77,18.21,18.18,0.41,7.64,1121.79,5.62
1/22/2015,NO 15/9-F-1 C,234.76,103.12,202.91,,0.00,31.84,7.10,7.86,0.00,0.00,0.00
1/23/2015,NO 15/9-F-1 C,239.53,102.26,193.24,,0.00,46.29,6.89,19.30,0.00,0.00,0.00
1/24/2015,NO 15/9-F-1 C,243.04,101.58,177.82,,0.00,65.22,8.41,37.39,0.00,0.00,0.00
1/25/2015,NO 15/9-F-1 C,249.68,101.36,165.80,,0.00,83.88,8.52,55.54,0.00,0.00,0.00
1/26/2015,NO 15/9-F-1 C,261.65,101.60,168.77,,0.00,92.88,9.90,64.12,0.00,0.00,0.00
1/27/2015,NO 15/9-F-1 C,265.82,101.50,170.76,,0.00,95.06,9.72,66.11,0.00,0.00,0.00
1/28/2015,NO 15/9-F-1 C,268.73,101.38,172.07,,0.00,96.66,7.70,67.62,0.00,0.00,0.00
1/29/2015,NO 15/9-F-1 C,258.51,103.74,226.87,,31.08,31.63,12.26,3.26,0.00,0.00,0.00
1/30/2015,NO 15/9-F-1 C,260.21,101.82,231.45,,33.57,28.76,6.01,0.48,0.00,0.00,0.00
1/31/2015,NO 15/9-F-1 C,263.15,100.63,207.14,,0.00,56.00,9.38,27.69,0.00,0.00,0.00
2/1/2015,NO 15/9-F-1 C,265.35,100.47,193.00,,0.00,72.35,7.89,43.98,0.00,0.00,0.00
2/2/2015,NO 15/9-F-1 C,267.76,100.43,183.96,,0.00,83.80,7.70,55.56,0.00,0.00,0.00
2/3/2015,NO 15/9-F-1 C,276.38,100.72,183.55,,0.00,92.83,8.52,64.59,0.00,0.00,0.00
2/4/2015,NO 15/9-F-1 C,282.14,100.74,217.46,,15.74,64.68,7.72,45.35,0.00,0.00,0.00
2/5/2015,NO 15/9-F-1 C,285.12,100.70,284.99,,16.23,0.13,6.16,6.96,0.00,0.00,0.00
2/6/2015,NO 15/9-F-1 C,286.92,100.66,286.78,,0.00,0.14,8.76,21.22,0.00,0.00,0.00
2/7/2015,NO 15/9-F-1 C,288.28,100.62,288.11,,0.00,0.17,10.43,17.94,0.00,0.00,0.00
2/8/2015,NO 15/9-F-1 C,289.51,100.57,289.30,,0.00,0.22,9.45,12.70,0.00,0.00,0.00
2/9/2015,NO 15/9-F-1 C,273.93,107.04,222.66,,21.28,51.26,42.99,23.07,125.26,20461.25,471.47
2/10/2015,NO 15/9-F-1 C,266.95,107.80,205.71,,48.90,61.24,62.48,32.59,402.41,61862.19,663.83
2/11/2015,NO 15/9-F-1 C,259.99,107.91,199.30,,48.96,60.69,56.31,32.16,474.10,72529.77,557.04
2/12/2015,NO 15/9-F-1 C,254.66,107.94,196.07,,48.95,58.59,58.91,30.12,466.03,71095.25,550.25
2/13/2015,NO 15/9-F-1 C,248.49,107.06,192.85,,48.41,55.64,58.42,27.31,423.36,64496.63,534.75
2/14/2015,NO 15/9-F-1 C,247.16,107.93,193.39,,49.02,53.77,62.62,25.17,421.26,64061.91,544.04
2/15/2015,NO 15/9-F-1 C,242.39,106.97,191.19,,48.05,51.20,58.07,22.88,419.02,63549.54,538.95
2/16/2015,NO 15/9-F-1 C,242.44,107.91,192.42,,49.03,50.02,56.41,21.45,419.54,63731.42,468.27
2/17/2015,NO 15/9-F-1 C,240.78,107.90,192.22,,46.80,48.56,53.99,19.97,409.69,62914.70,474.07
2/18/2015,NO 15/9-F-1 C,237.66,107.98,188.09,,50.76,49.57,54.73,20.96,519.64,77678.67,551.10
2/19/2015,NO 15/9-F-1 C,230.46,108.07,180.78,,52.93,49.69,62.20,21.09,652.82,97101.11,618.78
2/20/2015,NO 15/9-F-1 C,226.45,108.04,179.56,,53.11,46.89,64.84,18.08,638.16,95395.52,702.45
2/21/2015,NO 15/9-F-1 C,223.74,108.02,179.72,,53.24,44.02,68.06,15.42,624.59,93261.67,672.22
2/22/2015,NO 15/9-F-1 C,222.11,108.01,180.59,,53.32,41.52,63.30,12.91,475.60,70961.75,544.64
2/23/2015,NO 15/9-F-1 C,221.14,108.00,181.79,,53.27,39.35,56.30,10.72,410.07,61684.06,479.46
2/24/2015,NO 15/9-F-1 C,219.29,108.04,179.90,,55.84,39.40,63.13,10.44,625.90,92974.81,555.93
2/25/2015,NO 15/9-F-1 C,211.72,108.18,170.84,,60.37,40.87,74.28,12.05,940.93,137836.14,770.81
2/26/2015,NO 15/9-F-1 C,208.74,108.16,171.63,,60.36,37.11,68.83,8.47,738.49,108413.19,622.56
2/27/2015,NO 15/9-F-1 C,208.16,108.10,174.59,,47.62,33.57,61.43,4.96,399.77,59444.09,424.37
2/28/2015,NO 15/9-F-1 C,214.95,104.49,159.59,,0.00,55.36,7.75,28.94,0.00,0.00,0.00
3/1/2015,NO 15/9-F-1 C,220.50,103.27,158.60,,0.00,61.90,7.56,34.53,0.00,0.00,0.00
3/2/2015,NO 15/9-F-1 C,225.39,102.68,158.71,,0.00,66.68,8.62,38.71,0.00,0.00,0.00
3/3/2015,NO 15/9-F-1 C,230.09,102.32,160.07,,0.00,70.02,7.04,41.46,0.00,0.00,0.00
3/4/2015,NO 15/9-F-1 C,225.53,97.88,154.95,,0.00,70.58,7.62,42.53,0.00,0.00,0.00
3/5/2015,NO 15/9-F-1 C,239.26,101.76,162.05,,0.00,77.21,8.45,47.48,0.00,0.00,0.00
3/6/2015,NO 15/9-F-1 C,243.18,101.47,164.54,,0.90,78.64,8.41,49.40,0.00,0.00,0.00
3/7/2015,NO 15/9-F-1 C,247.13,101.21,219.90,,0.10,27.23,10.30,21.40,0.00,0.00,0.00
3/8/2015,NO 15/9-F-1 C,254.26,100.80,178.61,,0.00,75.65,12.18,67.46,0.00,0.00,0.00
3/9/2015,NO 15/9-F-1 C,264.92,101.12,177.24,,0.00,87.68,8.30,76.19,0.00,0.00,0.00
3/10/2015,NO 15/9-F-1 C,269.47,101.09,178.51,,0.00,90.96,9.55,79.52,0.00,0.00,0.00
3/11/2015,NO 15/9-F-1 C,272.24,101.04,179.28,,0.00,92.96,8.79,81.51,0.00,0.00,0.00
3/12/2015,NO 15/9-F-1 C,275.02,100.97,180.06,,0.00,94.96,8.51,83.47,0.00,0.00,0.00
3/13/2015,NO 15/9-F-1 C,277.67,100.91,180.78,,0.00,96.89,7.73,85.39,0.00,0.00,0.00
3/14/2015,NO 15/9-F-1 C,280.23,100.85,181.45,,0.00,98.78,8.07,87.31,0.00,0.00,0.00
3/15/2015,NO 15/9-F-1 C,282.77,100.79,182.08,,0.00,100.69,8.82,89.17,0.00,0.00,0.00
3/16/2015,NO 15/9-F-1 C,284.85,100.73,182.59,,0.00,102.25,8.82,83.46,0.00,0.00,0.00
3/17/2015,NO 15/9-F-1 C,286.80,100.68,183.06,,0.00,103.74,9.18,79.28,0.00,0.00,0.00
3/18/2015,NO 15/9-F-1 C,269.12,106.70,231.80,,19.22,37.31,47.54,18.62,91.76,13339.36,411.90
3/19/2015,NO 15/9-F-1 C,260.26,107.95,222.06,,51.61,38.20,68.47,21.50,216.14,31636.31,1040.42
3/20/2015,NO 15/9-F-1 C,252.95,108.14,211.76,,51.83,41.19,70.30,24.52,222.87,32483.80,1131.36
3/21/2015,NO 15/9-F-1 C,246.42,108.18,203.14,,51.96,43.28,72.43,24.56,225.74,32819.07,1066.04
3/22/2015,NO 15/9-F-1 C,241.95,108.16,198.66,,53.55,43.29,59.77,14.72,385.10,58378.50,759.09
3/23/2015,NO 15/9-F-1 C,238.20,108.14,196.35,,53.52,41.85,65.74,13.36,342.99,53457.10,698.06
3/24/2015,NO 15/9-F-1 C,235.29,108.12,194.72,,53.54,40.57,68.67,12.08,355.76,54800.79,798.30
3/25/2015,NO 15/9-F-1 C,232.31,108.13,192.60,,54.72,39.71,69.84,11.07,447.87,67646.23,898.30
3/26/2015,NO 15/9-F-1 C,223.94,108.25,184.04,,60.04,39.90,75.17,8.74,609.35,89538.88,872.75
3/27/2015,NO 15/9-F-1 C,220.58,108.19,182.85,,59.87,37.73,71.97,6.66,618.61,89062.10,854.72
3/28/2015,NO 15/9-F-1 C,217.49,108.19,181.03,,59.90,36.46,68.14,6.99,565.02,75662.72,781.51
3/29/2015,NO 15/9-F-1 C,214.87,108.18,179.83,,57.23,35.03,72.43,6.43,550.72,79169.64,757.13
3/30/2015,NO 15/9-F-1 C,212.17,108.20,177.88,,63.47,34.28,72.81,5.30,624.44,90173.30,779.34
3/31/2015,NO 15/9-F-1 C,208.37,108.22,175.39,,65.02,32.97,73.49,4.23,622.85,88513.65,758.52
4/1/2015,NO 15/9-F-1 C,211.30,107.04,182.84,,17.95,28.46,34.81,0.52,57.52,8421.71,72.16
4/2/2015,NO 15/9-F-1 C,221.51,103.49,179.77,,0.35,41.74,9.69,13.99,0.00,0.00,0.00
4/3/2015,NO 15/9-F-1 C,226.79,102.75,178.35,,0.32,48.44,10.28,18.53,0.00,0.00,0.00
4/4/2015,NO 15/9-F-1 C,231.52,102.31,178.23,,0.30,53.29,8.95,21.60,0.00,0.00,0.00
4/5/2015,NO 15/9-F-1 C,236.03,101.88,176.22,,0.30,59.81,8.63,28.02,0.00,0.00,0.00
4/6/2015,NO 15/9-F-1 C,237.98,101.67,167.81,,0.31,70.17,9.64,40.15,0.00,0.00,0.00
4/7/2015,NO 15/9-F-1 C,241.97,101.12,158.19,,0.30,83.78,9.60,54.24,0.00,0.00,0.00
4/8/2015,NO 15/9-F-1 C,256.41,101.34,162.28,,0.31,94.12,10.70,64.87,0.00,0.00,0.00
4/9/2015,NO 15/9-F-1 C,263.10,101.29,164.78,,0.29,98.32,8.08,69.24,0.00,0.00,0.00
4/10/2015,NO 15/9-F-1 C,266.31,101.20,166.06,,0.27,100.26,8.45,71.28,0.00,0.00,0.00
4/11/2015,NO 15/9-F-1 C,269.17,101.11,167.20,,0.24,101.97,8.78,73.17,0.00,0.00,0.00
4/12/2015,NO 15/9-F-1 C,272.01,101.03,168.23,,0.24,103.78,8.05,74.80,0.00,0.00,0.00
4/13/2015,NO 15/9-F-1 C,274.90,100.96,169.27,,0.24,105.62,8.82,76.69,0.00,0.00,0.00
4/14/2015,NO 15/9-F-1 C,277.40,100.89,170.07,,0.28,107.33,8.98,78.31,0.00,0.00,0.00
4/15/2015,NO 15/9-F-1 C,280.05,100.83,170.96,,0.26,109.08,10.29,79.84,0.00,0.00,0.00
4/16/2015,NO 15/9-F-1 C,282.63,100.77,171.80,,0.26,110.83,11.49,81.58,0.00,0.00,0.00
4/17/2015,NO 15/9-F-1 C,285.05,100.72,172.44,,0.27,112.62,12.20,83.16,0.00,0.00,0.00
4/18/2015,NO 15/9-F-1 C,287.46,100.67,173.12,,0.26,114.34,12.46,84.95,0.00,0.00,0.00
4/19/2015,NO 15/9-F-1 C,289.78,100.62,173.72,,0.22,116.06,12.30,86.59,0.00,0.00,0.00
4/20/2015,NO 15/9-F-1 C,275.59,106.04,238.98,,31.69,36.61,31.72,18.50,81.91,11892.81,490.87
4/21/2015,NO 15/9-F-1 C,262.87,108.02,230.00,,52.62,32.88,74.12,20.16,172.87,25443.87,1263.33
4/22/2015,NO 15/9-F-1 C,253.77,108.16,216.69,,52.60,37.07,76.61,21.69,268.47,39276.35,1093.31
4/23/2015,NO 15/9-F-1 C,248.85,108.15,209.49,,52.66,39.36,72.49,15.13,320.34,46340.29,879.08
4/24/2015,NO 15/9-F-1 C,246.51,108.11,206.77,,52.65,39.75,66.23,10.82,318.85,46150.43,877.01
4/25/2015,NO 15/9-F-1 C,243.70,108.11,204.35,,52.70,39.35,67.09,10.42,340.53,49280.04,822.81
4/26/2015,NO 15/9-F-1 C,241.29,108.10,202.56,,52.70,38.73,67.05,9.82,339.92,49138.37,770.94
4/27/2015,NO 15/9-F-1 C,236.87,108.20,198.19,,55.27,38.68,70.36,9.70,396.95,57219.10,899.34
4/28/2015,NO 15/9-F-1 C,232.03,108.23,194.03,,56.91,37.99,71.30,9.00,443.99,63898.13,911.00
4/29/2015,NO 15/9-F-1 C,224.94,108.29,187.75,,59.77,37.20,76.53,8.28,574.96,82467.28,814.20
4/30/2015,NO 15/9-F-1 C,219.37,108.28,183.72,,62.13,35.64,77.14,6.73,607.87,87181.43,921.11
5/1/2015,NO 15/9-F-1 C,213.64,108.29,179.57,,65.02,34.07,77.72,5.31,664.96,94868.52,926.26
5/2/2015,NO 15/9-F-1 C,210.48,108.26,178.24,,68.39,32.24,76.68,3.58,621.12,88495.68,868.75
5/3/2015,NO 15/9-F-1 C,209.44,108.23,178.18,,28.41,31.26,75.01,2.68,211.50,30482.87,298.81
5/4/2015,NO 15/9-F-1 C,222.56,103.89,156.41,,0.00,66.15,10.58,37.26,0.00,0.00,0.00
5/5/2015,NO 15/9-F-1 C,228.49,102.97,158.35,,0.00,70.13,9.77,57.95,0.00,0.00,0.00
5/6/2015,NO 15/9-F-1 C,233.35,102.40,159.00,,0.00,74.35,9.16,72.73,0.00,0.00,0.00
5/7/2015,NO 15/9-F-1 C,237.83,101.92,157.32,,0.00,80.51,10.11,79.06,0.00,0.00,0.00
5/8/2015,NO 15/9-F-1 C,243.56,101.64,154.77,,0.00,88.78,10.24,87.43,0.00,0.00,0.00
5/9/2015,NO 15/9-F-1 C,255.88,101.67,159.05,,0.00,96.83,9.69,95.61,0.00,0.00,0.00
5/10/2015,NO 15/9-F-1 C,261.72,101.52,161.41,,0.00,100.30,10.10,95.38,0.00,0.00,0.00
5/11/2015,NO 15/9-F-1 C,265.17,101.38,162.72,,0.00,102.45,10.11,95.04,0.00,0.00,0.00
5/12/2015,NO 15/9-F-1 C,268.50,101.27,164.01,,0.00,104.48,9.88,97.06,0.00,0.00,0.00
5/13/2015,NO 15/9-F-1 C,271.38,101.17,165.14,,0.00,106.24,11.15,86.79,0.00,0.00,0.00
5/14/2015,NO 15/9-F-1 C,274.27,101.07,166.21,,0.00,108.05,11.49,78.96,0.00,0.00,0.00
5/15/2015,NO 15/9-F-1 C,276.84,100.99,167.14,,0.00,109.70,10.60,80.61,0.00,0.00,0.00
5/16/2015,NO 15/9-F-1 C,279.08,100.92,167.89,,0.00,111.19,9.98,82.09,0.00,0.00,0.00
5/17/2015,NO 15/9-F-1 C,281.35,100.85,168.65,,0.00,112.70,11.10,83.60,0.00,0.00,0.00
5/18/2015,NO 15/9-F-1 C,283.69,100.79,169.40,,0.00,114.29,9.37,85.19,0.00,0.00,0.00
5/19/2015,NO 15/9-F-1 C,285.94,100.73,170.13,,0.00,115.81,9.07,86.70,0.00,0.00,0.00
5/20/2015,NO 15/9-F-1 C,287.89,100.67,170.73,,0.00,117.16,11.13,88.06,0.00,0.00,0.00
5/21/2015,NO 15/9-F-1 C,289.62,100.62,171.24,,0.00,118.39,11.22,89.30,0.00,0.00,0.00
5/22/2015,NO 15/9-F-1 C,264.55,107.26,235.45,,22.22,29.10,66.36,12.03,143.08,20890.14,228.12
5/23/2015,NO 15/9-F-1 C,249.20,108.20,220.22,,73.66,28.98,83.42,6.57,502.61,76174.53,768.26
5/24/2015,NO 15/9-F-1 C,235.04,108.32,199.97,,68.76,35.07,79.00,5.73,537.12,78842.94,864.41
5/25/2015,NO 15/9-F-1 C,233.43,108.17,197.16,,57.35,36.27,74.12,7.48,504.77,74291.45,803.30
5/26/2015,NO 15/9-F-1 C,232.60,108.10,197.79,,56.38,34.81,70.58,6.06,353.36,51937.64,762.44
5/27/2015,NO 15/9-F-1 C,232.83,107.77,200.67,,56.46,32.17,56.43,3.48,294.17,43076.57,647.12
5/28/2015,NO 15/9-F-1 C,238.93,105.42,210.24,,0.00,28.69,13.53,0.03,0.00,0.00,0.00
5/29/2015,NO 15/9-F-1 C,246.98,102.15,187.04,,0.22,59.93,10.32,31.27,0.00,0.00,0.00
5/30/2015,NO 15/9-F-1 C,250.83,101.50,173.19,,0.18,77.64,11.50,48.99,0.00,0.00,0.00
5/31/2015,NO 15/9-F-1 C,256.61,101.34,167.87,,0.17,88.74,12.13,60.08,0.00,0.00,0.00
6/1/2015,NO 15/9-F-1 C,267.10,101.39,170.84,,0.16,96.26,10.49,67.58,0.00,0.00,0.00
6/2/2015,NO 15/9-F-1 C,272.30,101.24,172.64,,0.15,99.66,9.24,70.95,0.00,0.00,0.00
6/3/2015,NO 15/9-F-1 C,275.18,101.11,173.65,,0.13,101.53,11.70,72.85,0.00,0.00,0.00
6/4/2015,NO 15/9-F-1 C,277.79,101.00,174.52,,0.14,103.27,12.60,74.60,0.00,0.00,0.00
6/5/2015,NO 15/9-F-1 C,280.28,100.91,175.32,,0.11,104.96,13.01,76.27,0.00,0.00,0.00
6/6/2015,NO 15/9-F-1 C,282.43,100.82,175.98,,0.14,106.45,11.14,77.76,0.00,0.00,0.00
6/7/2015,NO 15/9-F-1 C,284.31,100.74,176.61,,0.12,107.70,12.14,101.22,0.00,0.00,0.00
6/8/2015,NO 15/9-F-1 C,286.12,100.68,177.15,,0.09,108.97,12.90,102.43,0.00,0.00,0.00
6/9/2015,NO 15/9-F-1 C,287.87,100.62,177.61,,0.09,110.26,13.90,103.69,0.00,0.00,0.00
6/10/2015,NO 15/9-F-1 C,289.52,100.56,178.06,,0.08,111.46,14.12,97.87,0.00,0.00,0.00
6/11/2015,NO 15/9-F-1 C,272.69,106.90,239.07,,22.76,33.62,43.11,16.68,83.28,12120.39,435.49
6/12/2015,NO 15/9-F-1 C,259.99,107.95,226.55,,60.86,33.44,74.25,5.69,212.85,31054.74,1287.37
6/13/2015,NO 15/9-F-1 C,253.85,108.07,217.28,,54.85,36.57,74.57,8.83,256.04,36917.37,1013.18
6/14/2015,NO 15/9-F-1 C,251.03,108.03,212.33,,51.82,38.69,67.98,10.96,235.07,34214.48,746.84
6/15/2015,NO 15/9-F-1 C,248.77,108.02,209.88,,51.75,38.89,66.48,11.15,240.06,34789.31,703.21
6/16/2015,NO 15/9-F-1 C,246.56,107.99,208.35,,51.48,38.21,63.71,10.50,245.40,35542.65,603.86
6/17/2015,NO 15/9-F-1 C,245.20,107.96,207.84,,51.35,37.36,60.13,9.60,221.41,32378.43,550.44
6/18/2015,NO 15/9-F-1 C,243.78,107.96,207.09,,51.82,36.69,62.83,8.93,223.27,32481.18,544.72
