,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE
5919,NO 15/9-F-14 H,240.44,106.35,63.32,46.88,90.33,14.34,2803.63,422302.15,2807.43,production,OP
5920,NO 15/9-F-14 H,243.12,106.35,60.25,48.76,90.6,16.31,2863.05,427329.92,3032.61,production,OP
5921,NO 15/9-F-14 H,241.66,106.34,64.6,47.13,89.6,14.6,2896.5,438253.41,3503.11,production,OP
5922,NO 15/9-F-14 H,241.87,106.35,62.87,46.88,90.11,14.37,2729.25,410479.8,2978.2,production,OP
5923,NO 15/9-F-14 H,244.12,106.31,56.23,48.78,90.72,16.4,2605.46,391037.18,3257.21,production,OP
5924,NO 15/9-F-14 H,255.12,106.12,40.82,57.73,82.52,22.44,2262.19,339621.98,3045.89,production,OP
5925,NO 15/9-F-14 H,243.7,106.29,57.4,48.1,90.29,15.73,2562.51,383489.95,3337.24,production,OP
5926,NO 15/9-F-14 H,243.16,106.29,59.22,47.43,91.49,15.02,2581.0,387678.01,3196.7,production,OP
5927,NO 15/9-F-14 H,243.3,106.28,57.93,47.34,91.88,14.94,2562.55,385578.39,3384.29,production,OP
5928,NO 15/9-F-14 H,243.05,106.22,59.15,47.26,91.75,14.86,2547.28,383805.62,3268.86,production,OP
5929,NO 15/9-F-14 H,243.52,106.27,58.08,47.12,91.72,14.73,2523.03,380442.81,3136.46,production,OP
5930,NO 15/9-F-14 H,243.39,106.27,60.36,46.77,91.6,14.37,2536.66,382744.19,3150.93,production,OP
5931,NO 15/9-F-14 H,243.39,106.26,60.78,46.62,91.61,14.21,2530.04,381962.8,3197.43,production,OP
5932,NO 15/9-F-14 H,243.25,106.26,61.52,46.36,91.93,13.95,2528.62,381460.86,3191.02,production,OP
5933,NO 15/9-F-14 H,243.12,106.25,62.55,46.02,90.63,13.6,2526.93,381440.84,3245.26,production,OP
5934,NO 15/9-F-14 H,243.02,106.25,62.78,45.88,90.47,13.46,2514.25,375750.53,3263.7,production,OP
5935,NO 15/9-F-14 H,242.38,106.23,62.81,45.66,91.36,13.26,2493.55,374954.76,3342.92,production,OP
5936,NO 15/9-F-14 H,241.97,106.21,62.61,45.56,91.1,13.19,2471.3,371281.05,3345.0,production,OP
5937,NO 15/9-F-14 H,242.27,106.2,62.42,45.61,91.03,13.24,2459.14,373620.45,3373.89,production,OP
5938,NO 15/9-F-14 H,242.63,106.21,62.35,45.6,91.25,13.34,2430.54,362374.99,3339.02,production,OP
5939,NO 15/9-F-14 H,243.05,106.21,62.32,45.69,91.68,13.33,2434.43,369649.97,3396.25,production,OP
5940,NO 15/9-F-14 H,243.24,106.2,62.36,45.64,91.28,13.27,2433.69,366367.42,3389.02,production,OP
5941,NO 15/9-F-14 H,243.25,106.19,62.35,45.54,91.23,13.18,2417.35,365751.22,3369.45,production,OP
5942,NO 15/9-F-14 H,243.26,106.19,62.42,45.39,89.94,13.04,2402.66,364573.84,3367.66,production,OP
5943,NO 15/9-F-14 H,243.23,106.18,62.86,45.27,89.39,12.89,2398.73,363680.19,3377.76,production,OP
5944,NO 15/9-F-14 H,243.13,106.17,63.97,45.06,90.41,12.68,2416.68,364233.17,3404.05,production,OP
5945,NO 15/9-F-14 H,243.21,106.16,64.32,44.87,89.29,12.5,2410.66,364898.8,3409.53,production,OP
5946,NO 15/9-F-14 H,243.28,106.16,64.3,44.88,89.16,12.5,2406.95,361270.15,3426.16,production,OP
5947,NO 15/9-F-14 H,242.75,106.14,64.18,44.77,90.93,12.41,2497.07,370280.31,3555.68,production,OP
5948,NO 15/9-F-14 H,241.87,106.11,64.28,44.41,91.23,12.1,2376.82,352826.56,3377.06,production,OP
5949,NO 15/9-F-14 H,241.46,106.09,64.24,44.19,89.06,11.89,2350.74,356989.32,3314.07,production,OP
5950,NO 15/9-F-14 H,241.74,106.09,64.97,44.14,90.6,11.82,2353.34,357220.41,3349.57,production,OP
5951,NO 15/9-F-14 H,241.44,106.09,66.75,43.81,91.34,11.49,2363.63,351068.29,3424.84,production,OP
5952,NO 15/9-F-14 H,240.36,106.07,69.27,43.24,91.47,10.93,2363.88,355117.85,3409.45,production,OP
5953,NO 15/9-F-14 H,240.58,106.06,69.14,43.26,91.46,10.96,2352.44,357303.68,3410.37,production,OP
5954,NO 15/9-F-14 H,240.86,106.07,71.37,43.11,91.19,10.79,2364.51,359941.53,3479.16,production,OP
5955,NO 15/9-F-14 H,243.57,106.04,68.27,44.66,86.38,12.58,1872.93,287077.78,2838.26,production,OP
5956,NO 15/9-F-14 H,241.65,106.06,72.92,43.03,90.09,10.73,2170.11,329076.09,3352.86,production,OP
5957,NO 15/9-F-14 H,246.24,105.98,64.49,46.24,88.05,13.73,1434.87,222538.68,2245.58,production,OP
5958,NO 15/9-F-14 H,242.25,106.07,77.0,42.89,89.51,10.22,2221.0,339402.89,3430.31,production,OP
5959,NO 15/9-F-14 H,242.1,106.06,79.28,42.83,91.52,10.18,2227.41,337341.64,3579.99,production,OP
5960,NO 15/9-F-14 H,241.57,106.04,79.16,42.71,91.65,10.09,2219.72,334479.38,3525.59,production,OP
5961,NO 15/9-F-14 H,241.09,106.02,79.28,42.74,91.49,9.81,2190.85,319958.8,3642.49,production,OP
5962,NO 15/9-F-14 H,244.37,106.0,68.52,46.21,91.21,13.02,299.3,45071.92,546.47,production,OP
5963,NO 15/9-F-14 H,246.64,105.86,65.73,47.02,84.69,14.49,1630.2,247818.44,2797.82,production,OP
5964,NO 15/9-F-14 H,244.14,105.94,70.82,45.69,85.56,13.21,1926.25,291134.02,2496.74,production,OP
5965,NO 15/9-F-14 H,239.55,105.98,82.81,42.05,88.33,9.52,2258.75,339051.03,3449.44,production,OP
5966,NO 15/9-F-14 H,238.68,105.97,94.39,41.48,87.33,8.95,2193.09,330510.16,3447.98,production,OP
5967,NO 15/9-F-14 H,238.0,105.96,100.0,41.4,90.68,8.86,2175.14,328843.15,3506.57,production,OP
5968,NO 15/9-F-14 H,237.48,105.94,97.92,41.3,90.65,8.77,2186.73,329660.73,3445.17,production,OP
5969,NO 15/9-F-14 H,237.04,105.93,97.92,41.22,90.96,8.7,2132.86,322707.69,3511.73,production,OP
5970,NO 15/9-F-14 H,237.27,105.92,100.0,41.22,90.96,8.7,2113.08,323606.63,3263.19,production,OP
5971,NO 15/9-F-14 H,238.21,105.93,100.0,41.35,90.65,8.8,2112.61,324078.27,3306.89,production,OP
5972,NO 15/9-F-14 H,239.0,105.94,100.0,41.46,90.45,8.89,2107.9,324208.67,3359.39,production,OP
5973,NO 15/9-F-14 H,239.71,105.94,100.0,41.5,89.65,8.92,2112.98,324931.94,3402.25,production,OP
5974,NO 15/9-F-14 H,240.38,105.94,100.0,41.6,89.96,9.0,2114.8,325010.31,3445.56,production,OP
5975,NO 15/9-F-14 H,241.01,105.94,100.0,41.65,89.43,9.06,2120.65,325651.11,3481.47,production,OP
5976,NO 15/9-F-14 H,241.57,105.94,100.0,41.71,89.51,9.12,2125.95,326204.52,3526.29,production,OP
5977,NO 15/9-F-14 H,242.05,105.94,100.0,41.79,90.1,9.19,2082.94,316517.19,3603.42,production,OP
5978,NO 15/9-F-14 H,242.1,105.92,100.0,41.72,90.05,9.12,2080.84,317185.29,3593.82,production,OP
5979,NO 15/9-F-14 H,242.2,105.91,100.0,41.72,90.7,9.11,2070.32,316502.17,3603.27,production,OP
5980,NO 15/9-F-14 H,242.39,105.9,100.0,41.6,90.04,8.99,2066.32,314761.02,3620.92,production,OP
5981,NO 15/9-F-14 H,242.49,105.89,100.0,41.6,90.51,8.99,2054.18,315796.99,3620.42,production,OP
5982,NO 15/9-F-14 H,242.54,105.88,100.0,41.62,91.03,9.0,2051.02,315399.26,3623.2,production,OP
5983,NO 15/9-F-14 H,242.53,105.87,100.0,41.6,91.11,8.99,2096.44,322143.85,3475.86,production,OP
5984,NO 15/9-F-14 H,242.53,105.86,100.0,41.57,91.18,8.96,2101.22,323285.18,3669.98,production,OP
5985,NO 15/9-F-14 H,242.5,105.86,100.0,41.5,90.82,8.9,2099.09,322256.91,3677.97,production,OP
5986,NO 15/9-F-14 H,246.42,105.8,77.98,44.73,89.19,12.23,1772.0,270337.26,3426.0,production,OP
5987,NO 15/9-F-14 H,241.72,105.82,100.0,41.12,90.95,8.85,2055.08,315985.4,3694.9,production,OP
5988,NO 15/9-F-14 H,241.61,105.8,100.0,41.05,90.62,8.78,2056.45,316553.81,3617.23,production,OP
5989,NO 15/9-F-14 H,241.8,105.8,100.0,41.12,91.22,8.86,2064.02,308529.71,3627.53,production,OP
5990,NO 15/9-F-14 H,241.9,105.8,97.92,41.12,91.22,8.86,2080.16,316435.94,3572.94,production,OP
5991,NO 15/9-F-14 H,242.09,105.79,100.0,41.06,90.63,8.81,2068.29,316660.17,3551.96,production,OP
5992,NO 15/9-F-14 H,242.36,105.79,100.0,41.07,91.16,8.81,2065.08,318124.4,3563.79,production,OP
5993,NO 15/9-F-14 H,242.43,105.78,100.0,41.11,89.98,8.82,2078.31,319391.61,3570.2,production,OP
5994,NO 15/9-F-14 H,242.48,105.77,100.0,41.07,89.75,8.77,2074.01,317548.3,3578.9,production,OP
5995,NO 15/9-F-14 H,242.68,105.76,100.0,40.88,88.1,8.62,2073.42,315903.55,3635.02,production,OP
5996,NO 15/9-F-14 H,242.8,105.75,100.0,40.82,89.28,8.58,2061.98,315069.08,3550.94,production,OP
5997,NO 15/9-F-14 H,242.51,105.74,100.0,40.75,90.24,8.76,2068.3,316676.67,3562.9,production,OP
5998,NO 15/9-F-14 H,241.98,105.73,100.0,40.49,90.85,9.14,2079.2,318232.76,3595.4,production,OP
5999,NO 15/9-F-14 H,241.79,105.72,100.0,40.39,91.17,9.31,2086.32,318294.95,3603.24,production,OP
6000,NO 15/9-F-14 H,241.51,105.71,100.0,40.08,91.18,9.56,2109.87,319502.67,3617.55,production,OP
6001,NO 15/9-F-14 H,241.26,105.7,100.0,39.76,91.11,9.81,2106.6,320301.5,3636.07,production,OP
6002,NO 15/9-F-14 H,241.3,105.69,100.0,39.74,91.09,9.79,2097.91,319735.81,3655.74,production,OP
6003,NO 15/9-F-14 H,241.38,105.68,100.0,39.7,90.97,9.76,2091.69,319699.34,3645.39,production,OP
6004,NO 15/9-F-14 H,241.38,105.68,100.0,39.47,87.79,9.56,2083.39,319246.1,3647.23,production,OP
6005,NO 15/9-F-14 H,244.94,105.64,89.21,42.46,85.11,11.8,1941.4,293372.41,3534.92,production,OP
6006,NO 15/9-F-14 H,242.11,105.63,91.2,40.38,88.18,9.74,2028.0,309309.32,3714.23,production,OP
6007,NO 15/9-F-14 H,240.98,105.63,97.92,39.51,90.84,9.61,2060.71,314737.23,3491.47,production,OP
6008,NO 15/9-F-14 H,241.39,105.63,97.92,39.53,91.05,9.62,2064.61,316180.87,3661.47,production,OP
6009,NO 15/9-F-14 H,241.61,105.62,97.92,39.56,90.52,9.64,2074.2,316503.37,3563.26,production,OP
6010,NO 15/9-F-14 H,241.64,105.61,97.92,39.5,90.84,9.59,2026.85,309006.21,3580.97,production,OP
6011,NO 15/9-F-14 H,241.77,105.6,100.0,39.4,90.26,9.5,1995.72,305154.68,3519.1,production,OP
6012,NO 15/9-F-14 H,241.78,105.59,100.0,39.48,90.36,9.55,1965.31,300492.45,3455.94,production,OP
6013,NO 15/9-F-14 H,241.9,105.57,100.0,39.51,89.47,9.57,1976.97,302177.01,3460.17,production,OP
6014,NO 15/9-F-14 H,241.9,105.56,100.0,39.56,90.69,9.61,1974.18,301577.38,3462.84,production,OP
6015,NO 15/9-F-14 H,241.89,105.54,100.0,39.51,89.88,9.57,1982.03,301247.14,3469.73,production,OP
6016,NO 15/9-F-14 H,241.88,105.53,100.0,39.44,89.27,9.51,1980.51,301427.09,3467.74,production,OP
6017,NO 15/9-F-14 H,241.88,105.52,100.0,39.51,90.33,9.57,1976.99,301169.41,3647.24,production,OP
6018,NO 15/9-F-14 H,242.14,105.51,100.0,39.34,89.7,9.44,1965.28,298805.65,3689.36,production,OP
6019,NO 15/9-F-14 H,241.87,105.5,100.0,39.48,91.02,9.55,1961.37,298579.76,3724.29,production,OP
6020,NO 15/9-F-14 H,241.85,105.5,100.0,39.48,91.02,9.56,1997.75,299611.96,3528.61,production,OP
6021,NO 15/9-F-14 H,227.37,98.95,100.0,39.34,90.7,9.43,1956.24,297927.71,3491.86,production,OP
6022,NO 15/9-F-14 H,241.96,105.24,100.0,39.29,89.9,9.38,1971.12,300906.35,3512.19,production,OP
6023,NO 15/9-F-14 H,242.1,105.26,100.0,39.28,89.08,9.37,1966.71,299681.39,3533.48,production,OP
6024,NO 15/9-F-14 H,242.0,105.28,100.0,39.23,88.43,9.33,1961.4,298286.91,3513.04,production,OP
6025,NO 15/9-F-14 H,242.07,105.28,100.0,39.31,89.81,9.41,2013.49,307107.27,3650.52,production,OP
6026,NO 15/9-F-14 H,242.22,105.24,100.0,39.27,91.2,9.4,2005.16,306026.27,3654.31,production,OP
6027,NO 15/9-F-14 H,242.58,105.19,97.92,39.11,91.42,9.29,1989.6,303342.66,3639.68,production,OP
6028,NO 15/9-F-14 H,243.11,105.39,100.0,38.86,92.08,9.12,1972.24,300740.78,3625.43,production,OP
6029,NO 15/9-F-14 H,242.18,105.37,100.0,39.28,91.05,9.42,1998.81,304641.86,3669.41,production,OP
6030,NO 15/9-F-14 H,242.2,105.36,97.92,39.25,91.05,9.4,2005.83,306451.91,3636.45,production,OP
6031,NO 15/9-F-14 H,242.93,105.36,100.0,38.78,91.37,9.03,1963.73,299814.17,3621.81,production,OP
6032,NO 15/9-F-14 H,242.81,105.34,100.0,38.83,91.41,9.05,1965.35,300070.08,3626.84,production,OP
6033,NO 15/9-F-14 H,243.39,105.33,100.0,38.57,91.95,8.87,1945.09,297726.19,3616.85,production,OP
6034,NO 15/9-F-14 H,243.43,105.31,100.0,38.54,91.99,8.86,1949.07,297693.19,3613.56,production,OP
6035,NO 15/9-F-14 H,243.46,105.3,100.0,38.54,92.26,8.87,1941.73,296841.74,3612.15,production,OP
6036,NO 15/9-F-14 H,243.23,105.29,100.0,38.61,91.7,8.91,1947.38,297417.12,3624.0,production,OP
6037,NO 15/9-F-14 H,242.08,105.28,100.0,39.13,90.84,9.28,1976.34,302448.07,3672.83,production,OP
6038,NO 15/9-F-14 H,242.09,105.27,100.0,39.05,89.91,9.2,1974.71,301471.95,3665.11,production,OP
6039,NO 15/9-F-14 H,242.54,105.26,100.0,38.68,89.77,8.9,1947.29,298856.68,3619.25,production,OP
6040,NO 15/9-F-14 H,243.62,105.24,96.21,39.22,89.79,9.55,1178.94,186744.44,2366.93,production,OP
6041,NO 15/9-F-14 H,255.55,104.83,53.74,51.1,78.0,17.25,792.96,125619.51,1788.71,production,OP
6042,NO 15/9-F-14 H,245.82,105.13,77.9,43.67,88.76,11.76,1581.39,236216.85,3395.58,production,OP
6043,NO 15/9-F-14 H,240.86,105.16,98.99,38.65,90.27,8.93,1864.62,283733.22,3550.9,production,OP
6044,NO 15/9-F-14 H,240.16,105.16,100.0,38.57,90.86,8.83,1856.36,284391.6,3463.97,production,OP
6045,NO 15/9-F-14 H,238.97,105.14,97.33,38.69,89.41,8.92,1851.68,286525.58,3569.43,production,OP
6046,NO 15/9-F-14 H,237.68,105.11,98.32,38.66,89.98,8.88,1898.77,290264.12,3512.74,production,OP
6047,NO 15/9-F-14 H,237.33,105.1,100.0,38.52,89.06,8.76,1891.82,289292.47,3664.11,production,OP
6048,NO 15/9-F-14 H,237.14,105.08,100.0,38.3,85.82,8.58,1865.5,285857.06,3430.84,production,OP
6049,NO 15/9-F-14 H,243.62,105.02,80.05,43.41,82.55,14.02,1427.65,224793.51,2699.22,production,OP
6050,NO 15/9-F-14 H,242.54,104.94,83.53,41.28,77.0,11.3,638.36,133445.95,1213.5,production,OP
6051,NO 15/9-F-14 H,247.01,104.95,62.26,47.62,80.41,17.05,1498.32,223129.14,2002.69,production,OP
6052,NO 15/9-F-14 H,236.02,105.01,100.0,38.86,86.42,8.2,1875.21,286475.13,3640.71,production,OP
6053,NO 15/9-F-14 H,236.24,105.02,100.0,38.61,87.06,8.31,1978.55,307246.58,3347.98,production,OP
6054,NO 15/9-F-14 H,236.87,105.03,100.0,38.34,86.07,8.57,1965.19,306978.73,3187.92,production,OP
6055,NO 15/9-F-14 H,237.68,105.03,100.0,38.41,85.82,8.69,1971.63,307053.23,3237.67,production,OP
6056,NO 15/9-F-14 H,238.28,105.03,100.0,38.52,87.22,8.78,1972.83,306746.49,3429.24,production,OP
6057,NO 15/9-F-14 H,238.86,105.03,100.0,38.58,87.41,8.83,1973.07,306796.69,3301.83,production,OP
6058,NO 15/9-F-14 H,239.77,105.03,100.0,38.84,85.82,8.77,2021.33,315362.38,3469.93,production,OP
6059,NO 15/9-F-14 H,240.33,105.03,100.0,38.72,85.22,8.95,2022.07,315484.48,3517.13,production,OP
6060,NO 15/9-F-14 H,241.2,105.03,100.0,38.7,88.16,8.91,2007.92,312588.71,3547.69,production,OP
6061,NO 15/9-F-14 H,241.51,105.02,100.0,38.69,88.58,8.89,2002.21,308300.05,3554.31,production,OP
6062,NO 15/9-F-14 H,242.42,105.01,100.0,38.38,90.81,8.69,1984.99,303632.3,3523.09,production,OP
6063,NO 15/9-F-14 H,242.98,104.98,100.0,38.2,91.68,8.58,1975.89,302037.35,3531.89,production,OP
6064,NO 15/9-F-14 H,243.14,104.96,100.0,38.23,91.92,8.63,1969.05,301394.02,3544.12,production,OP
6065,NO 15/9-F-14 H,243.27,104.95,100.0,38.19,91.52,8.6,1977.11,302408.83,3576.97,production,OP
6066,NO 15/9-F-14 H,243.39,104.94,100.0,38.1,90.28,8.53,1960.05,300075.87,3567.72,production,OP
6067,NO 15/9-F-14 H,243.5,104.92,100.0,38.19,91.8,8.61,1946.72,298967.44,3551.98,production,OP
6068,NO 15/9-F-14 H,243.54,104.91,100.0,38.15,91.64,8.57,1958.95,299614.68,3592.84,production,OP
6069,NO 15/9-F-14 H,243.59,104.9,100.0,38.12,91.58,8.53,1943.11,298037.69,3579.45,production,OP
6070,NO 15/9-F-14 H,243.5,104.88,100.0,38.04,90.95,8.46,1943.13,295061.3,3595.1,production,OP
6071,NO 15/9-F-14 H,243.3,104.87,100.0,37.93,89.9,8.36,1933.78,296266.26,3553.07,production,OP
6072,NO 15/9-F-14 H,243.37,104.85,100.0,37.91,89.38,8.33,1920.03,300193.48,3595.97,production,OP
6073,NO 15/9-F-14 H,243.3,104.84,100.0,37.94,90.78,8.34,1919.2,296592.62,3574.25,production,OP
6074,NO 15/9-F-14 H,243.39,104.83,100.0,37.94,90.98,8.34,1932.01,298150.37,3578.11,production,OP
6075,NO 15/9-F-14 H,243.45,104.82,97.92,37.95,90.82,8.35,1897.76,291333.84,3938.67,production,OP
6076,NO 15/9-F-14 H,243.44,104.81,100.0,37.95,91.39,8.36,1907.26,292083.71,3931.2,production,OP
6077,NO 15/9-F-14 H,242.9,104.8,100.0,38.25,90.11,8.4,1905.52,293816.25,3938.26,production,OP
6078,NO 15/9-F-14 H,242.86,104.79,90.0,38.28,90.37,8.62,1902.3,292527.22,4109.12,production,OP
6079,NO 15/9-F-14 H,242.92,104.77,85.91,38.95,87.03,9.09,1876.25,289165.09,4056.38,production,OP
6080,NO 15/9-F-14 H,243.36,104.76,82.95,38.83,86.24,9.13,1856.21,287358.06,4027.2,production,OP
6081,NO 15/9-F-14 H,252.91,104.55,62.0,46.11,79.96,16.16,807.59,125626.19,1987.91,production,OP
6082,NO 15/9-F-14 H,243.26,104.72,74.91,39.56,90.06,9.79,1718.61,263950.68,3951.57,production,OP
6083,NO 15/9-F-14 H,243.08,104.72,75.56,39.5,90.17,9.77,1762.74,270927.83,3983.27,production,OP
6084,NO 15/9-F-14 H,243.09,104.7,73.98,39.45,88.81,9.74,1751.68,269857.23,3989.61,production,OP
6085,NO 15/9-F-14 H,243.48,104.69,70.58,39.82,89.21,10.1,1728.13,267251.08,3854.96,production,OP
6086,NO 15/9-F-14 H,243.9,104.67,65.54,40.28,90.21,10.57,1818.1,279686.77,3986.83,production,OP
6087,NO 15/9-F-14 H,244.27,104.66,64.26,40.53,89.83,10.83,1845.76,284751.11,3969.61,production,OP
6088,NO 15/9-F-14 H,244.44,104.65,63.93,40.66,90.65,10.95,1841.65,285172.36,4085.22,production,OP
6089,NO 15/9-F-14 H,244.6,104.63,63.93,40.91,90.45,10.68,1837.95,284627.19,4047.08,production,OP
6090,NO 15/9-F-14 H,244.77,104.62,63.77,40.93,90.36,10.73,1837.78,283683.25,3991.32,production,OP
6091,NO 15/9-F-14 H,244.91,104.61,63.38,40.94,89.72,10.74,1752.62,270325.01,3909.81,production,OP
6092,NO 15/9-F-14 H,244.85,104.6,64.8,40.9,90.15,10.7,1821.72,281525.2,4038.89,production,OP
6093,NO 15/9-F-14 H,244.91,104.58,64.79,40.86,90.28,10.67,1813.41,278860.46,4018.23,production,OP
6094,NO 15/9-F-14 H,244.85,104.57,64.87,40.71,88.14,10.54,1801.04,279023.25,4026.97,production,OP
6095,NO 15/9-F-14 H,233.74,100.15,62.03,38.79,84.11,9.99,1791.79,276834.65,3890.66,production,OP
6096,NO 15/9-F-14 H,244.74,104.54,64.83,40.65,89.32,10.5,1801.41,278001.82,4027.03,production,OP
6097,NO 15/9-F-14 H,244.77,104.53,64.84,40.61,88.78,10.45,1793.12,277767.44,4021.95,production,OP
6098,NO 15/9-F-14 H,244.82,104.52,64.87,40.59,89.5,10.44,1787.31,277092.97,4028.76,production,OP
6099,NO 15/9-F-14 H,244.84,104.5,64.84,40.59,88.68,10.43,1782.23,276537.47,4028.26,production,OP
6100,NO 15/9-F-14 H,247.34,104.48,58.63,42.64,87.87,12.33,1554.73,243316.18,4156.58,production,OP
6101,NO 15/9-F-14 H,244.8,104.48,64.96,40.51,89.81,10.36,1769.38,273190.05,4158.67,production,OP
6102,NO 15/9-F-14 H,244.69,104.47,65.12,40.47,90.17,10.34,1775.88,275633.78,3950.36,production,OP
6103,NO 15/9-F-14 H,244.88,104.45,65.13,40.46,90.14,10.32,1772.75,279171.51,4071.11,production,OP
6104,NO 15/9-F-14 H,245.01,104.44,65.26,40.51,90.43,10.38,1787.35,277157.64,4085.75,production,OP
6105,NO 15/9-F-14 H,244.82,104.42,65.32,40.45,89.45,10.35,1784.0,278647.41,4198.55,production,OP
6106,NO 15/9-F-14 H,245.15,104.41,65.23,40.65,89.8,10.43,1789.31,279350.85,4229.38,production,OP
6107,NO 15/9-F-14 H,245.14,104.4,65.21,40.65,90.29,10.51,1790.3,278959.88,4125.88,production,OP
6108,NO 15/9-F-14 H,247.89,104.38,59.95,42.4,89.12,12.46,1532.81,239902.21,4053.23,production,OP
6109,NO 15/9-F-14 H,245.16,104.39,65.55,40.46,89.67,10.32,1760.51,269990.78,4113.86,production,OP
6110,NO 15/9-F-14 H,245.5,104.38,63.74,40.74,89.83,10.63,1746.44,269282.33,4078.42,production,OP
6111,NO 15/9-F-14 H,245.88,104.36,62.24,41.07,90.12,10.96,1732.67,267457.32,4043.11,production,OP
6112,NO 15/9-F-14 H,246.14,104.35,61.34,41.29,90.03,11.19,1724.09,266253.89,4027.54,production,OP
6113,NO 15/9-F-14 H,246.1,104.3,61.34,41.3,90.0,11.2,1714.29,266383.4,4094.08,production,OP
6114,NO 15/9-F-14 H,246.1,104.3,61.34,41.3,90.0,11.2,1710.14,266087.25,3983.86,production,OP
6115,NO 15/9-F-14 H,246.2,104.3,61.2,41.4,90.4,11.3,1708.4,265226.89,3973.96,production,OP
6116,NO 15/9-F-14 H,246.2,104.3,61.2,41.4,90.4,11.3,1705.61,263081.83,4047.4,production,OP
6117,NO 15/9-F-14 H,246.1,104.3,61.2,41.1,90.4,11.0,1702.66,265462.57,4023.17,production,OP
6118,NO 15/9-F-14 H,246.1,104.3,61.2,41.1,90.4,11.0,1699.76,266005.26,4023.87,production,OP
6119,NO 15/9-F-14 H,246.2,104.3,61.2,41.4,90.4,11.3,1699.93,264833.51,4031.98,production,OP
6120,NO 15/9-F-14 H,246.2,104.3,61.2,41.4,90.4,11.3,1696.2,264062.14,4038.71,production,OP
6121,NO 15/9-F-14 H,246.21,104.3,61.12,41.11,90.4,11.03,1689.96,263580.18,4046.2,production,OP
6122,NO 15/9-F-14 H,246.22,104.22,61.08,41.08,90.29,10.99,1690.96,263461.07,4048.91,production,OP
6123,NO 15/9-F-14 H,246.51,104.21,60.45,41.29,90.24,11.22,1707.75,265879.48,4121.04,production,OP
6124,NO 15/9-F-14 H,246.62,104.19,60.23,41.37,89.83,11.31,1704.12,265403.23,4110.05,production,OP
6125,NO 15/9-F-14 H,246.64,104.18,60.17,41.37,90.32,11.31,1700.17,265062.54,4111.93,production,OP
6126,NO 15/9-F-14 H,246.62,104.17,60.21,41.32,90.29,11.25,1698.76,264664.49,4110.74,production,OP
6127,NO 15/9-F-14 H,246.6,104.16,60.3,41.2,89.22,11.15,1697.94,264431.34,4111.29,production,OP
6128,NO 15/9-F-14 H,246.69,104.15,60.21,41.29,90.14,11.22,1691.62,263837.75,4033.35,production,OP
6129,NO 15/9-F-14 H,246.51,104.14,60.89,41.08,90.3,10.99,1701.61,264620.5,4126.61,production,OP
6130,NO 15/9-F-14 H,246.5,104.13,61.18,40.98,90.16,10.91,1699.07,264523.49,4141.63,production,OP
6131,NO 15/9-F-14 H,246.45,104.12,61.2,40.85,88.35,10.79,1695.61,266274.33,4142.27,production,OP
6132,NO 15/9-F-14 H,246.44,104.11,61.17,40.8,87.24,10.74,1694.58,264902.07,4136.89,production,OP
6133,NO 15/9-F-14 H,246.43,104.1,61.16,40.74,85.45,10.69,1695.53,263880.55,4132.17,production,OP
6134,NO 15/9-F-14 H,246.43,104.09,61.32,40.7,87.0,10.65,1689.13,264022.18,4139.95,production,OP
6135,NO 15/9-F-14 H,246.47,104.08,61.31,40.7,89.01,10.65,1686.76,264022.34,4139.85,production,OP
6136,NO 15/9-F-14 H,248.52,104.05,57.01,42.34,88.88,11.98,1670.64,262635.56,4301.28,production,OP
6137,NO 15/9-F-14 H,246.53,104.06,61.2,40.62,89.43,10.55,1712.79,266995.16,4343.52,production,OP
6138,NO 15/9-F-14 H,246.58,104.05,61.29,40.73,89.89,10.59,1650.96,257624.33,4176.51,production,OP
6139,NO 15/9-F-14 H,246.8,104.04,60.94,40.97,90.25,10.81,1650.79,257259.23,4179.27,production,OP
6140,NO 15/9-F-14 H,246.98,104.03,60.21,41.15,90.27,11.01,1649.09,256717.4,4161.33,production,OP
