DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
22-May-16,NO 15/9-F-15 D,206.315,106.395,186.124,16.72952,20.190,43.598,2.339,162,"25,750",205
23-May-16,NO 15/9-F-15 D,204.398,106.423,184.183,18.24893,20.215,46.074,2.346,162,"25,901",206
24-May-16,NO 15/9-F-15 D,202.392,106.446,182.848,18.95524,19.545,44.947,2.308,164,"26,076",205
25-May-16,NO 15/9-F-15 D,201.814,106.452,182.471,18.95788,19.343,46.271,2.287,164,"26,084",204
26-May-16,NO 15/9-F-15 D,201.946,106.448,182.831,18.94368,19.115,47.550,2.160,164,"26,097",204
27-May-16,NO 15/9-F-15 D,201.792,106.448,182.690,18.95074,19.102,47.811,2.186,163,"25,920",204
28-May-16,NO 15/9-F-15 D,201.889,106.442,182.861,18.99222,19.028,47.357,2.182,163,"26,027",205
29-May-16,NO 15/9-F-15 D,202.899,106.423,183.977,19.08526,18.922,44.108,2.058,162,"25,934",206
30-May-16,NO 15/9-F-15 D,204.175,106.405,185.617,19.11993,18.559,45.856,1.865,161,"25,584",205
31-May-16,NO 15/9-F-15 D,195.278,106.516,176.980,24.46160,18.299,49.894,2.021,192,"30,564",238
01-Jun-16,NO 15/9-F-15 D,196.145,106.489,179.411,29.60099,16.734,47.782,0.855,192,"30,243",238
02-Jun-16,NO 15/9-F-15 D,193.887,106.517,177.242,29.75179,16.645,48.664,0.821,191,"30,467",240
03-Jun-16,NO 15/9-F-15 D,206.330,106.294,190.120,43.01704,16.210,41.249,0.584,135,"21,685",175
04-Jun-16,NO 15/9-F-15 D,234.768,103.930,161.389,30.10307,73.379,20.060,62.239,0,0,0
05-Jun-16,NO 15/9-F-15 D,248.574,103.634,161.467,1.23944,87.107,16.216,76.257,0,0,0
06-Jun-16,NO 15/9-F-15 D,253.598,103.392,163.997,1.25940,89.601,15.941,78.886,0,0,0
07-Jun-16,NO 15/9-F-15 D,256.563,103.205,165.456,1.24225,91.107,15.646,80.420,0,0,0
08-Jun-16,NO 15/9-F-15 D,240.810,104.634,185.449,5.51567,55.361,20.182,35.287,66,"10,746",81
09-Jun-16,NO 15/9-F-15 D,228.066,106.074,207.134,18.70135,20.933,34.560,8.022,107,"17,384",201
10-Jun-16,NO 15/9-F-15 D,224.894,106.236,205.889,19.83047,19.005,40.160,5.809,84,"13,739",182
11-Jun-16,NO 15/9-F-15 D,224.263,106.262,206.916,20.78115,17.347,41.358,4.484,84,"13,586",179
12-Jun-16,NO 15/9-F-15 D,223.249,106.290,206.210,21.47732,17.039,37.350,3.988,80,"12,890",170
13-Jun-16,NO 15/9-F-15 D,222.234,106.300,204.459,21.52785,17.776,39.434,4.226,84,"13,596",180
14-Jun-16,NO 15/9-F-15 D,219.403,106.349,201.520,22.86116,17.884,42.958,4.342,84,"13,562",180
15-Jun-16,NO 15/9-F-15 D,212.741,106.453,194.502,24.74155,18.239,47.366,4.575,129,"20,750",260
16-Jun-16,NO 15/9-F-15 D,212.332,106.457,194.031,24.75280,18.301,47.684,4.644,130,"20,861",262
17-Jun-16,NO 15/9-F-15 D,202.878,106.518,185.150,25.33171,17.728,50.287,4.576,160,"25,464",236
18-Jun-16,NO 15/9-F-15 D,200.246,106.507,182.192,25.40309,18.054,47.758,4.895,160,"25,608",235
19-Jun-16,NO 15/9-F-15 D,199.805,106.496,181.768,25.47617,18.037,48.462,4.485,160,"25,565",236
20-Jun-16,NO 15/9-F-15 D,196.028,104.843,178.212,25.49183,17.815,45.945,4.585,161,"25,574",236
21-Jun-16,NO 15/9-F-15 D,197.894,106.504,180.253,25.44733,17.641,49.436,4.637,160,"25,545",237
22-Jun-16,NO 15/9-F-15 D,198.465,106.497,181.013,25.52784,17.451,46.014,4.217,160,"25,549",237
23-Jun-16,NO 15/9-F-15 D,202.469,106.429,184.591,26.37711,17.878,44.360,2.775,124,"19,816",205
24-Jun-16,NO 15/9-F-15 D,200.407,106.474,182.932,27.69871,17.475,49.332,2.387,146,"23,380",203
25-Jun-16,NO 15/9-F-15 D,199.984,106.474,182.455,27.68973,17.529,48.836,2.401,145,"23,287",203
26-Jun-16,NO 15/9-F-15 D,199.969,106.472,182.557,27.84791,17.412,47.991,2.304,146,"23,381",203
27-Jun-16,NO 15/9-F-15 D,199.741,106.473,182.404,27.93148,17.337,46.698,2.291,144,"23,047",203
28-Jun-16,NO 15/9-F-15 D,198.299,106.489,181.021,27.88221,17.279,47.552,2.521,145,"23,286",202
29-Jun-16,NO 15/9-F-15 D,197.156,106.502,180.290,27.97156,16.865,45.817,2.584,145,"23,303",203
30-Jun-16,NO 15/9-F-15 D,196.611,106.498,179.793,28.26319,16.818,47.850,2.506,144,"23,221",203
01-Jul-16,NO 15/9-F-15 D,193.302,106.539,177.447,31.05844,15.855,49.113,1.737,146,"23,204",203
02-Jul-16,NO 15/9-F-15 D,194.984,106.518,179.171,31.57577,15.813,49.020,1.260,144,"23,201",204
03-Jul-16,NO 15/9-F-15 D,194.978,106.516,179.204,31.54061,15.773,48.988,1.199,145,"23,068",203
04-Jul-16,NO 15/9-F-15 D,194.317,106.521,178.615,31.52210,15.702,50.103,1.280,143,"23,060",204
05-Jul-16,NO 15/9-F-15 D,195.207,106.507,179.599,31.52346,15.608,49.841,1.204,144,"23,090",203
06-Jul-16,NO 15/9-F-15 D,195.306,106.507,179.548,24.92257,15.758,48.734,1.303,106,"17,537",156
07-Jul-16,NO 15/9-F-15 D,232.975,104.232,230.939,8.07331,2.036,33.532,0.143,0,0,0
08-Jul-16,NO 15/9-F-15 D,247.573,103.774,247.362,1.26849,0.211,17.561,0.160,0,0,0
09-Jul-16,NO 15/9-F-15 D,252.227,103.478,246.875,1.30837,5.352,17.018,4.889,0,0,0
10-Jul-16,NO 15/9-F-15 D,397.589,45.771,286.910,1.27829,110.679,14.604,109.782,0,0,0
11-Jul-16,NO 15/9-F-15 D,338.720,77.285,287.887,1.28253,50.834,11.181,49.531,0,0,0
12-Jul-16,NO 15/9-F-15 D,341.728,89.614,341.728,1.19787,0.000,0.000,1.700,0,0,0
13-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.19262,0.000,0.000,2.071,0,0,0
14-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16214,0.000,0.000,2.625,0,0,0
15-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.20855,0.000,0.000,3.171,0,0,0
16-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16103,0.000,0.000,3.611,0,0,0
17-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.18638,0.000,0.000,4.173,0,0,0
18-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.18122,0.000,0.000,4.912,0,0,0
19-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.08870,0.000,0.000,5.288,0,0,0
20-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.03755,0.000,0.000,5.584,0,0,0
21-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.07647,0.000,0.000,5.831,0,0,0
22-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13564,0.000,0.000,6.072,0,0,0
23-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13625,0.000,0.000,6.265,0,0,0
24-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.14893,0.000,0.000,6.430,0,0,0
25-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13074,0.000,0.000,6.564,0,0,0
26-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16349,0.000,0.000,6.703,0,0,0
27-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.24692,0.000,0.000,6.834,0,0,0
28-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.22760,0.000,0.000,6.974,0,0,0
29-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.20308,0.000,0.000,7.140,0,0,0
30-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.25081,0.000,0.000,7.286,0,0,0
31-Jul-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.28082,0.000,0.000,7.402,0,0,0
01-Aug-16,NO 15/9-F-15 D,345.603,89.955,345.603,1.26455,0.000,0.000,7.543,0,0,0
02-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.29734,0.000,0.000,7.727,0,0,0
03-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.27706,0.000,0.000,7.900,0,0,0
04-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.22649,0.000,0.000,8.169,0,0,0
05-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.25701,0.000,0.000,8.441,0,0,0
06-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.25331,0.000,0.000,8.711,0,0,0
07-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.22323,0.000,0.000,8.943,0,0,0
08-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.31569,0.000,0.000,9.116,0,0,0
09-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.32322,0.000,0.000,9.260,0,0,0
10-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.31854,0.000,0.000,9.491,0,0,0
11-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.31801,0.000,0.000,9.717,0,0,0
12-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.15399,0.000,0.000,9.975,0,0,0
13-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.12249,0.000,0.000,10.233,0,0,0
14-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.15807,0.000,0.000,10.470,0,0,0
15-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.15115,0.000,0.000,10.707,0,0,0
16-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.17402,0.000,0.000,10.893,0,0,0
17-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.18061,0.000,0.000,11.070,0,0,0
18-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.20272,0.000,0.000,11.203,0,0,0
19-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.18421,0.000,0.000,11.365,0,0,0
20-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16155,0.000,0.000,11.473,0,0,0
21-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13555,0.000,0.000,11.604,0,0,0
22-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13904,0.000,0.000,11.788,0,0,0
23-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16045,0.000,0.000,11.940,0,0,0
24-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13917,0.000,0.000,12.074,0,0,0
25-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.17696,0.000,0.000,12.212,0,0,0
26-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.16083,0.000,0.000,12.281,0,0,0
27-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13347,0.000,0.000,12.466,0,0,0
28-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.17638,0.000,0.000,12.533,0,0,0
29-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.17583,0.000,0.000,12.697,0,0,0
30-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.11560,0.000,0.000,12.776,0,0,0
31-Aug-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.10525,0.000,0.000,12.872,0,0,0
01-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.13854,0.000,0.000,12.968,0,0,0
02-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.17093,0.000,0.000,13.074,0,0,0
03-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.10105,0.000,0.000,13.204,0,0,0
04-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.18223,0.000,0.000,13.268,0,0,0
05-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.14078,0.000,0.000,13.338,0,0,0
06-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.02547,0.000,0.000,13.439,0,0,0
07-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.01386,0.000,0.000,13.579,0,0,0
08-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.97023,0.000,0.000,13.635,0,0,0
09-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.98572,0.000,0.000,13.691,0,0,0
10-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.99347,0.000,0.000,13.764,0,0,0
11-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.05788,0.000,0.000,13.811,0,0,0
12-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.03137,0.000,0.000,13.876,0,0,0
13-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.99925,0.000,0.000,13.974,0,0,0
14-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,1.04949,0.000,0.000,14.063,0,0,0
15-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.97485,0.000,0.000,14.174,0,0,0
16-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.96874,0.000,0.000,14.233,0,0,0
17-Sep-16,NO 15/9-F-15 D,345.907,90.034,345.907,0.99050,0.000,0.000,14.261,0,0,0
01-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
02-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
03-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
04-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
05-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
06-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
07-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
08-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
09-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
10-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
11-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
12-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
13-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
14-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
15-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
16-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
17-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
18-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
19-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
20-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
21-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
22-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
23-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
24-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
25-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
26-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
27-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
28-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
29-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
30-Sep-07,NO 15/9-F-4 AH,,,,,,,,,,
01-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
02-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
03-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
04-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
05-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
06-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
07-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
08-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
09-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
10-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
11-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
12-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
13-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
14-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
15-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
16-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
17-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
18-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
19-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
20-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
21-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
22-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
23-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
24-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
25-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
26-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
27-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
28-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
29-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
30-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
31-Oct-07,NO 15/9-F-4 AH,,,,,,,,,,
01-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
02-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
03-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
04-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
05-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
06-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
07-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
08-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
09-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
10-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
11-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
12-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
13-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
14-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
15-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
16-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
17-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
18-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
19-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
20-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
21-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
22-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
23-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
24-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
25-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
26-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
27-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
28-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
29-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
30-Nov-07,NO 15/9-F-4 AH,,,,,,,,,,
01-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
02-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
03-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
04-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
05-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
06-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
07-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
08-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
09-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
10-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
11-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
12-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
13-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
14-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
15-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
16-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
17-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
18-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
19-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
20-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
21-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
22-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
23-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
24-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
25-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
26-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
27-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
28-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
29-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
30-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
31-Dec-07,NO 15/9-F-4 AH,,,,,,,,,,
01-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
02-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
03-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
04-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
05-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
06-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
07-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
08-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
09-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
10-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
11-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
12-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
13-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
14-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
15-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
16-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
17-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
18-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
19-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
20-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
21-Jan-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
22-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
23-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
24-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
25-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
26-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
27-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
28-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
29-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
30-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
31-Jan-08,NO 15/9-F-4 AH,,,,,,,,,,
01-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
02-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
03-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
04-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
05-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
06-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
07-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
08-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
09-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
10-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
11-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
12-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
13-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
14-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
15-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
16-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
17-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
18-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
19-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
20-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
21-Feb-08,NO 15/9-F-4 AH,,,,,,,,,,
22-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
23-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
24-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
25-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
26-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
27-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
28-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
29-Feb-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
01-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
02-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
03-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
04-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
05-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
06-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
07-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
08-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
09-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
10-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
11-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
12-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
13-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
14-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
15-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
16-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
17-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
18-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
19-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
20-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
21-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
22-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
23-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
24-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
25-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
26-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
27-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
28-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
29-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
30-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
31-Mar-08,NO 15/9-F-4 AH,,,,,,,0.000,,,
