DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
23-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.72,106.39,166.11,16.04,48.20,%,68.61,79.14,36.91,3393.70,455038.16,112.91,,production,OP
24-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.74,106.39,166.06,15.96,48.20,%,68.68,79.09,36.97,3399.54,455482.44,99.31,,production,OP
25-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.72,106.39,165.82,15.87,48.23,%,68.90,78.46,37.11,3234.13,432800.46,91.99,,production,OP
26-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.74,106.39,165.77,15.83,48.31,%,68.97,77.88,37.13,2864.24,387728.58,77.84,,production,OP
27-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,234.70,106.39,165.79,15.81,48.39,%,68.91,77.84,37.06,2727.37,368587.99,128.59,,production,OP
28-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.01,106.41,166.09,16.01,50.38,%,66.92,78.95,34.90,2723.71,367739.20,117.31,,production,OP
29-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.30,106.42,166.52,16.26,51.22,%,65.79,80.27,33.71,2793.58,374705.43,111.63,,production,OP
30-Jun-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.29,106.42,166.58,16.31,51.19,%,65.71,80.44,33.63,2789.43,373706.27,153.60,,production,OP
01-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.25,106.42,166.39,16.31,51.19,%,65.86,80.16,33.80,2775.48,372698.06,156.76,,production,OP
02-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.24,106.42,166.37,16.30,51.23,%,65.87,80.19,33.81,2766.16,371158.28,156.85,,production,OP
03-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.25,106.43,166.45,16.33,51.24,%,65.80,80.50,33.73,2761.91,370129.18,156.75,,production,OP
04-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.25,106.43,166.43,16.30,51.21,%,65.82,80.31,33.73,2747.27,367253.00,157.44,,production,OP
05-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.25,106.43,166.35,16.22,51.20,%,65.90,79.70,33.81,2746.36,368057.84,155.39,,production,OP
06-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.27,106.43,166.58,16.26,51.18,%,65.70,80.39,33.58,3414.92,463341.67,57.66,,production,OP
07-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.28,106.43,166.58,16.16,51.17,%,65.70,80.16,33.57,3404.37,460568.95,71.84,,production,OP
08-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.22,106.43,166.47,15.91,51.20,%,65.74,79.24,33.73,3501.35,489971.59,56.05,,production,OP
09-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.19,106.43,166.44,15.82,51.22,%,65.75,79.06,33.65,3500.07,490053.56,53.86,,production,OP
10-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.20,106.43,166.49,15.80,51.24,%,65.71,79.10,33.62,3485.70,487959.83,56.12,,production,OP
11-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,231.81,106.44,166.55,15.91,51.78,%,65.26,79.34,33.13,3514.43,491136.03,56.16,,production,OP
12-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,231.71,106.44,166.49,16.06,51.94,%,65.23,79.13,33.09,3523.09,493410.14,57.11,,production,OP
13-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,231.70,106.45,166.46,16.08,51.99,%,65.24,79.28,33.09,3564.05,495856.94,58.04,,production,OP
14-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.07,106.44,166.33,16.03,51.46,%,65.74,78.75,33.64,3514.20,489459.39,57.26,,production,OP
15-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.61,106.44,166.20,16.01,50.77,%,66.41,79.24,34.36,3450.90,480362.65,56.26,,production,OP
16-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.64,106.44,166.37,16.14,50.74,%,66.27,79.71,34.21,3446.15,478180.01,52.39,,production,OP
17-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.69,106.44,166.34,16.06,50.70,%,66.35,79.24,34.53,3450.11,484482.30,44.22,,production,OP
18-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,233.11,106.45,166.77,16.07,51.28,%,66.34,79.06,34.97,3395.67,389613.17,58.76,,production,OP
19-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.17,240.72,106.40,167.50,14.39,42.47,%,73.22,74.01,41.63,2808.21,386647.47,69.57,,production,OP
20-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.76,106.43,167.41,15.60,48.36,%,70.35,77.87,38.76,3443.72,481044.66,156.33,,production,OP
21-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.98,106.49,168.13,16.70,50.79,%,67.85,79.93,35.99,3714.36,523125.84,152.20,,production,OP
22-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.93,106.51,168.26,16.70,50.82,%,68.67,78.78,36.81,3721.03,525946.38,128.03,,production,OP
23-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,238.34,106.52,168.63,16.84,50.32,%,69.71,78.92,37.87,3682.11,521503.78,146.80,,production,OP
24-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.42,106.53,169.21,17.03,50.38,%,70.21,79.15,38.29,3689.01,523260.29,166.68,,production,OP
25-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.54,106.54,170.01,17.19,49.26,%,70.53,80.07,38.64,3737.42,529698.64,163.62,,production,OP
26-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,241.70,106.55,170.44,17.44,50.30,%,71.26,80.23,39.37,3718.65,529145.09,164.43,,production,OP
27-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.00,106.55,170.67,17.51,50.11,%,72.33,79.47,40.39,3704.42,526019.03,167.40,,production,OP
28-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,244.30,106.56,171.19,17.65,49.91,%,73.10,79.61,41.11,3734.37,532079.64,115.53,,production,OP
29-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,245.43,106.57,171.57,17.72,49.94,%,73.86,79.16,41.86,3741.77,534576.77,117.28,,production,OP
30-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.62,106.57,172.35,17.92,49.84,%,74.28,80.21,42.24,3755.47,536800.89,111.86,,production,OP
31-Jul-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,248.70,106.56,172.73,18.04,48.87,%,75.97,80.32,44.00,3692.52,528426.13,110.79,,production,OP
01-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,249.77,106.56,172.87,18.03,48.76,%,76.90,79.30,44.94,3691.35,529970.55,111.76,,production,OP
02-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.66,251.03,106.55,173.08,17.99,46.09,%,77.95,79.13,46.04,1632.31,239745.52,48.30,,production,OP
04-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.25,280.05,104.67,171.71,2.44,1.20,%,108.34,16.06,106.04,11.98,13300.02,0.07,,production,OP
05-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.84,252.23,106.57,178.03,13.41,53.60,%,74.19,73.17,41.90,4407.16,616384.54,156.88,,production,OP
06-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.18,106.70,178.99,18.94,61.00,%,67.18,80.66,34.18,4663.07,647439.48,200.95,,production,OP
07-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.91,244.79,106.70,179.27,19.67,62.59,%,65.52,81.03,32.17,4360.71,604384.30,215.62,,production,OP
08-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.93,259.38,106.48,175.31,15.64,40.60,%,84.07,75.49,51.60,2424.20,354292.44,97.19,,production,OP
09-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,246.09,106.63,177.70,19.10,58.52,%,68.39,81.56,34.93,4366.57,603300.12,160.00,,production,OP
10-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.91,106.64,177.78,19.54,60.53,%,66.13,80.67,32.55,4437.79,612099.85,172.07,,production,OP
11-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,242.31,106.65,177.94,19.43,62.18,%,64.36,81.63,31.19,4445.56,614367.80,170.75,,production,OP
12-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,240.24,106.66,178.33,19.37,64.99,%,61.91,81.04,29.01,4594.22,636081.64,326.87,,production,OP
13-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.39,106.66,178.07,19.20,65.27,%,61.32,82.02,28.43,4549.48,628768.98,202.77,,production,OP
14-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.64,106.67,178.12,19.16,67.53,%,59.52,81.03,26.57,4638.62,640028.04,208.32,,production,OP
15-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.78,106.68,177.88,18.93,70.02,%,57.90,78.38,24.90,4721.86,653955.15,206.85,,production,OP
16-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.07,106.69,177.96,18.72,71.52,%,57.11,79.78,24.06,4767.40,662261.81,217.73,,production,OP
17-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.22,106.71,178.53,18.98,71.69,%,56.69,82.22,23.64,4783.38,664475.43,214.66,,production,OP
18-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.54,106.72,178.60,19.01,71.75,%,56.94,81.89,23.90,4779.42,665021.72,210.05,,production,OP
19-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,235.86,106.73,178.64,18.92,71.98,%,57.22,81.16,24.18,4795.27,667424.61,198.59,,production,OP
20-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.23,106.74,178.89,18.94,71.99,%,57.34,80.77,24.28,4800.54,668449.46,210.29,,production,OP
21-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.62,106.75,179.13,19.08,71.82,%,57.49,80.52,24.41,4793.55,666777.92,192.39,,production,OP
22-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.92,106.75,179.44,19.11,71.83,%,57.48,79.37,24.39,4795.40,666527.53,208.78,,production,OP
23-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.12,106.75,179.56,19.11,71.88,%,57.56,81.44,24.49,4788.33,666189.26,203.88,,production,OP
24-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,237.33,106.76,179.88,19.15,72.36,%,57.44,79.89,24.35,4817.27,670317.97,211.08,,production,OP
25-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,236.88,106.77,180.57,19.24,74.91,%,56.31,80.65,23.13,4950.96,688051.45,216.16,,production,OP
26-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,13.99,245.16,106.72,186.68,17.86,55.68,%,58.48,77.91,32.52,2665.86,372319.42,282.40,,production,OP
27-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.34,248.32,106.62,177.26,16.87,55.12,%,71.06,78.77,38.68,3733.66,528401.12,243.91,,production,OP
28-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,239.71,106.74,180.36,19.57,69.24,%,59.35,80.93,26.29,4689.98,652605.79,125.63,,production,OP
29-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,2.16,243.33,106.74,179.26,19.66,54.45,%,64.08,81.48,31.41,308.37,43408.04,10.06,,production,OP
30-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,277.12,104.93,189.14,2.93,,%,87.99,14.29,87.98,0.00,0.00,0.00,,production,OP
31-Aug-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,278.65,104.65,273.59,2.26,,%,5.06,14.66,5.00,0.00,0.00,0.00,,production,OP
